trade_date,close,gk_rv,log_rv,rq,log_rq,signed_jump,vol_lag5,vol_lag22,ret_lag5,ret_lag22,abs_ret_lag1,regime_prob,regime_lag5,vol_x_regime
20211019,4.995,3.303567148816036e-05,-10.317922626121415,8.759334363595526e-09,-18.553145920776107,0.00843245902074164,-9.71131263115256,-9.635480333337373,0.00844395849441626,-0.009762006002156154,0.011653738479340925,0.013186548529676155,0.05589205312294973,-0.1360577874347937
20211020,4.981,4.6494447705761684e-05,-9.976177656677377,5.576279990528151e-09,-19.00474395123949,-0.008447460106272562,-9.797308278195937,-9.617749840152184,-0.0056056202843335345,-0.012172154674581659,0.00945395757027545,0.0103133338154621,0.04809073965426423,-0.10288765037566824
20211021,5.003,7.64867175514866e-05,-9.47839345898461,5.481047698454171e-09,-19.02196956841087,0.008215407837888012,-9.742523271479559,-9.639574032610016,0.004206315666079208,-0.01743654241413095,0.0028067380093705907,0.010066184248882762,0.038376456652456474,-0.09541125494154429
20211022,5.036,6.528640821553909e-05,-9.636726687059829,5.748004676216842e-09,-18.974413055191892,0.008294345489242813,-9.704500685948592,-9.658873704831718,0.005974923172518132,-0.005544568659774596,0.004407058414921616,0.0076839369399525495,0.031489326068789056,-0.07404800017092557
20211025,5.053,3.465952057536156e-05,-10.2699381059894,2.0849502153229335e-09,-19.98852085952368,0.007806972243621284,-9.935831706966528,-9.72529670215043,0.020998671779530076,0.010944293897010793,0.00657438367603258,0.004626372784469304,0.02798885419181281,-0.04751256215173359
20211026,5.036,7.717920374036239e-05,-9.469380518824808,5.130855186414094e-10,-21.390578581646484,-0.007457683349506541,-9.766123285507206,-9.726852407804087,0.008174704081583606,0.01823515110742502,0.0033700101276710193,0.005060973621145229,0.013186548529676155,-0.04792428501435887
20211027,4.97,4.232465932009573e-05,-10.07014067911874,6.558389802812692e-09,-18.842520721008196,-0.007606769658335682,-9.784915889995478,-9.745004212383751,-0.0022108339826090173,0.016432056512028836,0.0033700101276710193,0.003572409876445575,0.0103133338154621,-0.03597467001928013
20211028,4.949,5.1140837482943226e-05,-9.880927211955635,6.547237898806933e-09,-18.84422257107616,-0.007500388845299986,-9.865422640589681,-9.755917860971719,-0.010852196536319081,0.004252309738530302,0.013192276073563214,0.0036399518210135052,0.010066184248882762,-0.03596609899845981
20211029,4.981,2.765674703795018e-05,-10.495640843923887,6.51871172593286e-09,-18.848589068578047,0.007447601558767685,-10.037205471962494,-9.787686503866102,-0.010981442090954197,0.017416398108672793,0.004234304138788447,0.004143452045993949,0.0076839369399525495,-0.043488184528774086
20211101,4.965,4.7725112438950384e-05,-9.950052832379326,6.5143463410671194e-09,-18.84925896278193,-0.007403101611422158,-9.973228417240481,-9.78851439853613,-0.017568828812635662,0.00829208917492874,0.0064451381213974646,0.011287359162418686,0.004626372784469304,-0.11230982000410679
20211102,4.913,0.0002626299335152444,-8.244764613577193,8.946105572101572e-09,-18.53204753096564,-0.0077529527805191316,-9.728305236190955,-9.725910481788846,-0.024727362995589308,-0.003657054055477893,0.003217376594010446,0.02480681778880952,0.005060973621145229,-0.20452637348063393
20211103,4.893,6.280732507697204e-05,-9.675438849939137,2.9437632718998834e-09,-19.643577049672963,-0.007648550545994773,-9.649364870355036,-9.753573640032378,-0.015614227801550973,-0.014204784298317508,0.010528544310624666,0.013658952271674775,0.003572409876445575,-0.13215635745882656
20211104,4.94,1.966825938465437e-05,-10.836504420345435,4.549832631077503e-09,-19.208175389038686,0.007944474533119231,-9.840480312032996,-9.80382740644824,-0.0018202047699176216,-0.0028299998673364524,0.0040791408795248785,0.0034349164093475932,0.0036399518210135052,-0.037222486853412264
20211105,4.923,4.063496874462607e-05,-10.110881562933118,4.232964572156914e-09,-19.280363244883493,-0.00784667968645186,-9.763528455834841,-9.846713432469896,-0.011712573315082908,0.0004063388922221911,0.009559718892844904,0.00353638928976691,0.004143452045993949,-0.035756013269258397
20211108,4.919,4.360342083681971e-05,-10.04037495112699,4.211621119922163e-09,-19.28541819925575,-0.007822726711770466,-9.781592879584375,-9.808271257563687,-0.009308039683933123,-0.0032474150722421324,0.003447230423767822,0.005497489662355977,0.011287359162418686,-0.055196857499998524
20211109,4.917,6.914399004832991e-05,-9.57931941544068,1.7540712133812781e-09,-20.16132634326115,-0.007128301586063835,-10.048503839957073,-9.76497918410901,0.00081383524329115,-0.017938604579780026,0.0008128429628606604,0.010389410299212917,0.02480681778880952,-0.09952347979422967
20211110,4.892,0.00015252303093171477,-8.78819495081651,1.8337225535730254e-09,-20.116917753960042,-0.007184415788311982,-9.871055060132546,-9.727947447558291,-0.00020439448206044375,-0.02283619494225797,0.00040666938340039316,0.014085079381209861,0.013658952271674775,-0.12378242349979825
20211111,4.972,5.695928717548937e-05,-9.773173805414118,1.4009725563780652e-08,-18.0835140653846,0.0077490810809462095,-9.658388937146283,-9.765117896375891,0.006456842448633537,0.00382872004236412,0.005097370604876472,0.007317662787935835,0.0034349164093475932,-0.07151679027590814
20211112,4.97,2.7121617866253708e-05,-10.515179440836103,1.3981487776629456e-08,-18.085531684012768,-0.007344135987522348,-9.73924851272688,-9.809162442711147,0.00950173933247389,-0.007816454266942552,0.016220955823538885,0.001925488238422131,0.00353638928976691,-0.020246854338228117
20211115,4.964,4.513053959093414e-05,-10.005951387827816,1.3981826319995075e-08,-18.08550747061914,-0.007260759263138937,-9.732363800067045,-9.820691210677568,0.009106609529158094,-0.003619549497627883,0.00040233353992746856,0.001204481020183804,0.005497489662355977,-0.012051978535520397
20211116,4.96,4.2216806049340206e-05,-10.072692168587144,1.3981905308319215e-08,-18.085501821278406,-0.007175909981128921,-9.831038350696337,-9.83186632676268,0.008707152307033672,-0.009231452272746354,0.0012079727661764572,0.0006890516031951481,0.010389410299212917,-0.006940604687256185
20211117,4.959,2.1589013481468186e-05,-10.74332600779009,1.3846880436697818e-08,-18.095205868910824,-0.0067232640664921794,-10.222064562091054,-9.905959190712244,0.013602889682070796,0.002220652976755222,0.0008061266055248151,0.0002127618283091094,0.014085079381209861,-0.0022857696835382247
20211118,4.915,3.5224847356792074e-05,-10.253758833566007,1.2623425192539634e-09,-20.49029669978395,-0.006646429644326125,-10.318181567721432,-9.903042654686999,-0.01153042004933491,-0.01614565850138705,0.00020163322983934862,0.00034234521929843117,0.007317662787935835,-0.0035103253165103803
20211119,4.97,4.627934838763153e-05,-9.980814735521163,4.329324513703162e-09,-19.25785430855574,0.007088754075702679,-10.211308626658445,-9.90325343099808,0.0,-0.0022108339826090173,0.008912353907866821,0.0004355492524643413,0.001925488238422131,-0.004347136397041325
20211122,4.983,1.4537505978044939e-05,-11.138778628904102,4.338212064039504e-09,-19.255803540526912,0.007044598798152613,-10.437874074873701,-9.978725484176238,0.0038202519569066062,-0.004005613206800485,0.011128086509407442,7.10302506750761e-05,0.001204481020183804,-0.0007911902382252389
20211123,4.986,2.1721212958813216e-05,-10.7372212192086,4.3381538495249245e-09,-19.255816959627758,0.006885102130745912,-10.570779884997993,-10.028747962910272,0.005228244364529955,-0.009978131080734531,0.002612279190730149,0.00010725071405027467,0.0006890516031951481,-0.001151574642675883
20211124,4.997,3.347504321033145e-05,-10.304710375563928,4.342870641257451e-09,-19.254730269410096,0.006858699883347038,-10.48305675855276,-10.030328520618205,0.0076336248550712416,-0.011144393947703612,0.0006018658020985335,0.00019606295166396635,0.0002127618283091094,-0.0020203719322753632
20211125,4.978,1.0714365444538711e-05,-11.443925152020684,3.1231665739002347e-09,-19.584418422283623,-0.006868071455647177,-10.721090022243697,-10.120080549399837,0.012736450346270356,-0.0115839122367003,0.002203747260701938,3.060219992098682e-05,0.00034234521929843117,-0.0003502092853829464
20211126,4.936,1.78257195127385e-05,-10.93486822710755,1.0869495861121069e-09,-20.639890608804578,-0.006518436099789065,-10.911900720560974,-10.159386347035692,-0.006864553505450566,-0.006864553505450566,0.003809528416667707,6.423505846875532e-05,0.0004355492524643413,-0.0007024018999163883
20211129,4.929,1.638813533890319e-05,-11.018952939898861,1.0784474327039675e-09,-20.647743392405474,-0.006465186758951847,-10.887935582759924,-10.21111478921493,-0.01089599157602672,-0.004049408246508124,0.00847291734231348,0.00010201625429643973,7.10302506750761e-05,-0.0011241123051972245
20211130,4.911,6.987533023681621e-05,-9.568797900391896,1.1142524044276384e-09,-20.61508214621537,-0.006329285323789178,-10.654250918996585,-10.16898556450893,-0.015156398044258612,-0.014153087034038947,0.0014191588798460053,0.0006938163727019862,0.00010725071405027467,-0.006638988650368287
20211201,4.924,7.305814030498352e-06,-11.826840084267964,1.1193037610021974e-09,-20.61055898690121,0.006339121634208557,-10.95867686073739,-10.254294075958413,-0.01471652403986079,-0.00829208917492874,0.0036585406661333586,3.0817650960755616e-05,0.00019606295166396635,-0.00036447542968564363
20211202,4.934,3.3258950883029006e-05,-10.311186627600497,1.0805695955643703e-09,-20.64577753153818,0.005933913889774698,-10.732129155853354,-10.348222349323109,-0.008878185838235186,0.004265264920653822,0.0026436212650997604,0.00023993028196715675,3.060219992098682e-05,-0.0024739659149761633
20211203,4.979,2.7591336667378167e-05,-10.4980087233777,1.4087119984429547e-09,-20.38059002631164,0.006142187261188555,-10.644757255107383,-10.385611889024862,0.008673781056958818,0.017423455353059225,0.0020288097849578968,0.00032169503335655427,6.423505846875532e-05,-0.003377157266444387
20211206,4.974,4.331581915802833e-05,-10.046992651153104,1.4081045543024542e-09,-20.381021324650415,-0.005829062982130936,-10.450365197358233,-10.349724990425209,0.009088217657972297,0.006859014181381795,0.009079049552880525,0.000880566514228539,0.00010201625429643973,-0.008847045297305636
20211207,5.002,1.8512601711921626e-05,-10.897058884156058,1.5708649517836587e-09,-20.271639444586526,0.005870766459169643,-10.716017394111065,-10.385460323208072,0.01836024539831982,0.01591973167936378,0.001004722278832526,0.0015869971343412744,0.0006938163727019862,-0.01729360122190379
20211208,5.074,9.157273383328026e-05,-9.298376996170923,9.904762201988953e-09,-18.430250164960018,0.006528850483325021,-10.210324776491657,-10.351733143437341,0.030008252854882844,0.031024203363887226,0.005613487074214163,0.012062734236098289,3.0817650960755616e-05,-0.11216385053185976
20211209,5.158,0.00021571716349054996,-8.441542436614935,2.443801343362475e-08,-17.527125989349933,0.007251441282140637,-9.836395938294544,-10.30001600803617,0.04439888935198799,0.04785031902935066,0.014291628721662786,0.016686539855511433,0.00023993028196715675,-0.1408601343105662
20211210,5.143,1.381544721076087e-05,-11.189723228722256,2.309348872606416e-08,-17.583715132482972,-0.007161497566618002,-9.974738839363456,-10.409176384304613,0.03240749913273344,0.05003534896785311,0.016419446282063044,0.003212365471073841,0.00032169503335655427,-0.03594548053082027
20211213,5.156,0.00011127079647466936,-9.10354371978425,2.3101408438096234e-08,-17.583372249931184,0.006451487097273678,-9.786049053089684,-10.378738653139619,0.03593673969572775,0.036338911428476006,0.0029123406663740248,0.004364370778084774,0.000880566514228539,-0.03973124018764355
20211214,5.125,2.8226962116200857e-05,-10.475232933384568,2.3167338084415482e-08,-17.580522391402646,-0.006645493924578877,-9.701683862935386,-10.376922902800914,0.02429269256904476,0.03071068491593465,0.002524518284161781,0.0012998359835213222,0.0015869971343412744,-0.013616084702580874
20211215,5.079,4.6406868399191344e-05,-9.978063083842168,1.614530657018409e-08,-17.941636444363706,-0.006990721897792418,-9.837621080469635,-10.375655252619747,0.0009849306420179893,0.02290252447674712,0.006030560052468825,0.0009536769080093945,0.012062734236098289,-0.009515848349721282
20211216,5.106,2.552255287298952e-05,-10.575948070282719,1.7667061875138131e-09,-20.15414893501582,0.007035019694007782,-10.264502207203192,-10.398530520878637,-0.010132588639860884,0.029010578082456107,0.009016133205363985,0.000536450202343335,0.016686539855511433,-0.0056734694822757675
20211217,5.033,3.1858086566341205e-05,-10.354219312839533,1.0352169606589883e-08,-18.38606971537793,-0.007791711094684638,-10.097401424026646,-10.38084385292634,-0.021620338998556088,0.014812120287226227,0.00530192700018417,0.0012582703171278979,0.003212365471073841,-0.013028406818378403
20211220,4.958,0.0001545595019957208,-8.774931409582633,2.0506341786147314e-08,-17.702531643220752,-0.008244576086996632,-10.031678961986325,-10.313624424563459,-0.03915865146394193,0.008710680013868988,0.014400091025069228,0.004230872618466782,0.004364370778084774,-0.03712561702972729
20211221,4.979,2.683175562117147e-05,-10.52592446066299,2.03056481369066e-08,-17.712366756253235,0.007942543607315259,-10.04181726744201,-10.338402139342632,-0.028901457364426397,0.0018092275515082523,0.01501379418122406,0.0008802639887187625,0.0012998359835213222,-0.009265592250695592
20211222,4.982,2.1687629695947523e-05,-10.738768520058477,1.898404025037278e-08,-17.77966719758907,0.00792359272644139,-10.19395835468527,-10.320219861667832,-0.01928297497911924,-0.0002007024592787232,0.004226634047046707,0.0002543973469622098,0.0009536769080093945,-0.002731914221144172
20211223,5.02,3.48086970269241e-05,-10.265643287840504,1.9492723819803444e-08,-17.753224578455786,0.008087990768849777,-10.131897398196827,-10.2987845011511,-0.016986385115654423,0.006795948602271729,0.0006023491799431735,0.0004080266979194432,0.000536450202343335,-0.004188656532756457
20211224,4.997,4.52692206044792e-05,-10.002883213265472,1.0981815848621102e-08,-18.32702503670409,-0.008141775323592147,-10.061630178282016,-10.285065084682989,-0.007178495432154985,0.0,0.007598516863648985,0.0006742127088582192,0.0012582703171278979,-0.006744070987608122
20211227,5.001,4.594417525503886e-05,-9.988083479873621,8.19602137950564e-10,-20.922202091037967,0.008098266978643813,-10.304260592340214,-10.218890463221758,0.008635458823767816,0.004609688491366448,0.00459220134156979,0.0007269180520901013,0.004230872618466782,-0.007260518187303054
20211228,5.027,2.987946174024828e-05,-10.418339211909828,9.003817426133227e-10,-20.82820228407476,0.007922590122393013,-10.28274354258958,-10.195411871621861,0.009594317050392709,0.018268098107351527,0.0008001600746987414,0.0005608625886121593,0.0008802639887187625,-0.0058432566994313095
20211229,4.96,3.8409379369215435e-05,-10.167208873789193,7.3827438601006934e-09,-18.724120470671707,-0.008478313493251476,-10.168431613335724,-10.15669623225324,-0.004425676103152698,0.006269613013595299,0.005185492273671599,0.0011380825978071173,0.0002543973469622098,-0.01157112348752958
20211230,4.996,5.711126532966033e-05,-9.770509169524182,7.2630722690931865e-09,-18.74046292006303,0.008554682570396663,-10.06940478967246,-10.165864926304709,-0.00479234144030638,0.01716000520622396,0.013417643973602233,0.0025948758298239387,0.0004080266979194432,-0.025353258089071462
20211231,5.008,2.4326300687819245e-05,-10.623952460085595,7.180753805179586e-09,-18.751861472603192,0.008552303960852263,-10.193618639036483,-10.1111882161146,0.002198901435729539,0.01691542547559033,0.007231851526495303,0.0038177920472954757,0.0006742127088582192,-0.04056004121295999
20220104,4.99,0.00012653521108024085,-8.974989940068042,7.214291172185217e-09,-18.747201893180172,-0.008596913854030424,-9.990999931075368,-10.050452003044942,-0.0022019826733392645,0.01128589165626237,0.0023990415344661287,0.015330974937232188,0.0007269180520901013,-0.13759534583309418
20220105,4.943,7.095011887870345e-05,-9.55353347883174,8.673788367624349e-09,-18.56296019030629,-0.008626011987567609,-9.81803878445975,-10.007521310111036,-0.016850950385616237,-0.007256633335223528,0.003600724034370062,0.016314107451615857,0.0005608625886121593,-0.15585737171627045
20220106,4.887,9.972500428139783e-05,-9.213094117240763,5.561996752619898e-09,-19.00730866498596,-0.0089432593295552,-9.627215833150064,-9.96961683129684,-0.014827122448818342,-0.01764572709319534,0.009463475438605373,0.015821955093006147,0.0011380825978071173,-0.14576916139062246
20220107,4.899,2.8359782898619785e-05,-10.470538511526412,5.022180794275972e-09,-19.10940157640582,0.008860286341027729,-9.767221701550511,-9.950229541631854,-0.019606489606893707,-0.020806729798989565,0.011393816036804338,0.009435291575674428,0.0025948758298239387,-0.09879258381057983
20220110,4.912,7.634719964828288e-05,-9.480219204794377,5.025420282027981e-09,-19.10875674828423,0.008232311499901387,-9.538475050492266,-9.958495096569285,-0.019355442952956103,-0.03244827033224862,0.0024524843684199382,0.011011089635227202,0.0038177920472954757,-0.10438754342559324
20220111,4.867,4.2434028105382016e-05,-10.0675599679419,6.426743470017799e-09,-18.86279788577462,-0.007344805409236153,-9.756989056067038,-10.032404984356873,-0.024958178912110274,-0.058071176607835895,0.002650088188403732,0.010456888898050985,0.015330974937232188,-0.10527535605923419
20220112,4.919,3.0130806304465914e-05,-10.40996244432829,7.373923365077072e-09,-18.725315929773615,0.00786940624141279,-9.928274849166348,-9.996961312338966,-0.0048671765116192756,-0.044531308979576245,0.009203459993524232,0.01340799755914371,0.016314107451615857,-0.1395767510443314
20220113,4.838,5.6113793317270894e-05,-9.78812890547366,1.9204066968262128e-08,-17.76814375907998,-0.008382874302032186,-10.043281806812928,-10.028078820779394,-0.010077206100182146,-0.06365967288910523,0.010627526961885625,0.03149963671144089,0.015821955093006147,-0.30832250460717386
20220114,4.794,3.5722152941092334e-05,-10.23973953106535,2.059033137089059e-08,-17.69844422225814,-0.008463974458202904,-9.997122010720714,-10.017374575219428,-0.021665966644245138,-0.06676538901227946,0.01660384562536721,0.0572805608412264,0.009435291575674428,-0.5865380232074999
20220117,4.835,3.9858234385980226e-05,-10.130181539545035,2.1632358968331142e-08,-17.6490755429035,0.008696164064901134,-10.127114477670847,-10.02428905047865,-0.01580006193958372,-0.04923326291385033,0.009136276175643054,0.14370870339490616,0.011011089635227202,-1.4557952542030312
20220118,4.881,0.00010325556683292298,-9.178303411519185,2.180526172718261e-08,-17.641114532642654,0.008910938701855026,-9.949263166386304,-9.96075974780758,0.002872386053693221,-0.04506620191428179,0.00851599289306515,0.3780017755600772,0.010456888898050985,-3.4694149861833656
20220119,4.78,0.0001291039382916738,-8.954892754832013,5.748451774297738e-08,-16.671750182043056,-0.009433360224331454,-9.658249228487048,-9.897153995170875,-0.028664711309838165,-0.05157568129085832,0.00946898799975271,0.49067617775332795,0.01340799755914371,-4.393952549131941
20220120,4.818,8.410035387830934e-05,-9.383499783166528,4.3070045052489e-08,-16.960438091851476,0.009231567225699096,-9.577323404025622,-9.924816193970143,-0.004142507995156031,-0.028643529420319336,0.02090957040164576,0.5235321171154025,0.03149963671144089,-4.9125635074330924
20220121,4.784,4.5345924607479177e-05,-10.001190250766966,4.217961268942535e-08,-16.98132884426546,-0.009223901259806083,-9.529613547965946,-9.90096463897487,-0.0020881193638619955,-0.03995205101171506,0.007918357689314925,0.543720444780182,0.0572805608412264,-5.4378516114782345
20220124,4.786,4.561221636719956e-05,-9.995334974534014,4.112772678185513e-08,-17.006583325332976,0.009221682831865766,-9.502644234963743,-9.867172205087394,-0.01018613941907609,-0.04013642735380718,0.007081887544349019,0.597024060048313,0.14370870339490616,-5.967455468039198
20220125,4.68,0.00011178516140425903,-9.098931730521903,8.984444927582631e-08,-16.225186003300998,-0.009950755299563272,-9.486769898764283,-9.814139861572912,-0.04205200697545508,-0.07013182377408245,0.000417972837851055,0.7148683700942499,0.3780017755600772,-6.504538495797045
20220126,4.706,8.281377081371863e-05,-9.398916196226384,5.1802328353603626e-08,-16.775830739779877,0.010115775181444677,-9.57557458704316,-9.786686815343863,-0.015602256198193887,-0.05999944205689722,0.02239687955662628,0.7628166218187762,0.49067617775332795,-7.1696495015631925
20220127,4.625,7.650379788827063e-05,-9.478170172765777,6.91888223524979e-08,-16.486426514067638,-0.010546144388743949,-9.59450866496301,-9.763508937748052,-0.04088253322829094,-0.07816152147237809,0.005540180375615433,0.7966119839287579,0.5235321171154025,-7.550423945341324
20220128,4.554,0.0001542016532306543,-8.777249375552348,8.014184829681945e-08,-16.339467668654986,-0.010650110988157926,-9.349720489920085,-9.688913945186348,-0.0492710490067827,-0.09881741706889047,0.017361919340782128,0.8245092174995099,0.543720444780182,-7.236923014434728
20220207,4.626,7.561730722171796e-05,-9.4898253694754,9.225186220711411e-08,-16.198743367702537,0.011277687134717737,-9.24861856890836,-9.658123785899356,-0.03400242567693401,-0.0697131769275885,0.015470403322840776,0.820097881810864,0.597024060048313,-7.782585684261774
20220208,4.604,0.0002861598059485233,-8.15896014113604,4.203057939787767e-08,-16.98486840268351,-0.011038348465407272,-9.06062425103119,-9.584871557336259,-0.01637261906991916,-0.08171210140369523,0.01568659616769974,0.8132990801441015,0.7148683700942499,-6.63567477771833
20220209,4.643,6.818929103218747e-05,-9.593223028432712,4.2854707197223024e-08,-16.96545034502532,0.01127012104138172,-9.099485617472455,-9.538020219533855,-0.013477581267386185,-0.07567592476001295,0.004767072949611428,0.6407762592035243,0.7628166218187762,-6.147109565864218
20220210,4.632,4.572445088032979e-05,-9.99287737293759,2.4688276360748147e-08,-17.516937347255556,-0.011272330152151679,-9.202427057506817,-9.584287830118837,0.0015123693063054944,-0.07444716949273333,0.008435218178148407,0.47322274359199307,0.7966119839287579,-4.728856846799874
20220211,4.596,9.283803610783065e-05,-9.284654130295019,1.3973388291403987e-08,-18.086111152541434,-0.011235171148983177,-9.303908008455352,-9.572066041548984,0.009180392344961374,-0.07278607433831286,0.002371968767090449,0.39535171194350543,0.8245092174995099,-3.670703905215474
20220214,4.547,9.099206016466876e-05,-9.304738306191714,4.503320403303102e-09,-19.218450844859763,-0.011212935172976118,-9.266890595798616,-9.5762316865013,-0.017224888966374197,-0.07211094344514435,0.0078023802841848955,0.2606969754563083,0.820097881810864,-2.425717133836633
20220215,4.589,2.178440759296978e-05,-10.734316092110046,5.829373664283043e-09,-18.96035627558298,0.01146627111611465,-9.781961785993417,-9.588221576527829,-0.0032633554469396753,-0.0653689672437412,0.010718685143635831,0.03845865454916119,0.8132990801441015,-0.4128273544079622
20220216,4.61,3.0412197920049347e-05,-10.400666782660252,4.903736055690638e-09,-19.133268462010026,0.011518148806424428,-9.943450536838924,-9.63006010279446,-0.00713285202922731,-0.06345333383628415,0.009194460569823093,0.011010374675499783,0.6407762592035243,-0.11451523815211424
20220217,4.62,4.3320944727376974e-05,-10.046874327958083,4.901814187885308e-09,-19.13366045792707,0.011476118587368528,-9.954249927843023,-9.62911984643156,-0.002594035177046594,-0.052083025757669654,0.004565721595860772,0.0050365739516903775,0.47322274359199307,-0.050601825536100445
20220218,4.644,2.355626371751172e-05,-10.656118797601108,4.304755679898341e-09,-19.263545453314062,0.011238739462136556,-10.228542861304241,-9.640308771580324,0.010389703849135845,-0.057529193977557735,0.002166848085090267,0.0024342800662663223,0.39535171194350543,-0.02593997757276623
20220221,4.627,2.2518686245644732e-05,-10.70116509362161,1.7009812813726123e-09,-20.1920605280773,-0.010801909688504854,-10.50782821879022,-9.681810416496141,0.01744103508198913,-0.04459270226297307,0.005181358741997544,0.004187552315160952,0.2606969754563083,-0.04481168866271473
20220222,4.567,4.5339820429753784e-05,-10.001324873418676,6.076100647543206e-09,-18.918902687579966,-0.010955803969529464,-10.361229975051945,-9.67097338660311,-0.004805601209834531,-0.04850860180933059,0.003667353910782545,0.020659901950998295,0.03845865454916119,-0.20662639126491028
20220223,4.615,2.993550580898406e-05,-10.41646529682027,8.379101346043986e-09,-18.597525166145065,0.011053539859823623,-10.36438967788395,-9.683986284661074,0.001084010946258207,-0.046569260950442226,0.01305217572200057,0.05539067903648571,0.011010374675499783,-0.5769750859508634
20220224,4.53,0.00024215430390148895,-8.325935415572847,3.2260551595713665e-08,-17.249420665954307,-0.011269730769658903,-10.020201895406903,-9.645242284845331,-0.01967276559870479,-0.07462817741006766,0.01045533375195351,0.2138390046085309,0.0050365739516903775,-1.7804097417010125
20220225,4.565,7.744116018166595e-05,-9.465992133423441,3.281821550561074e-08,-17.232282124925675,0.01079252290081053,-9.782176562571369,-9.668474074781306,-0.01715754978871309,-0.04602203245643266,0.01858992845987273,0.2238079114678805,0.0024342800662663223,-2.118563929352887
20220228,4.571,6.138840417657214e-05,-9.698289597706003,3.278263307095805e-08,-17.233366941324068,0.010590781903371028,-9.581601463388248,-9.682782702714919,-0.012176710575255267,-0.05262690484307231,0.007696574551989244,0.22863444577665712,0.004187552315160952,-2.217363067153031
20220301,4.609,3.7790881266698175e-05,-10.183442720771632,2.7917733389158428e-08,-17.394003744684436,0.010771678297886087,-9.618025032858839,-9.691066905896948,0.00915437953550935,-0.03726610290995924,0.0013134853026752769,0.23755349512349833,0.020659901950998295,-2.4191124107092485
20220302,4.574,3.0414885650914294e-05,-10.400578409826675,2.62031160736395e-08,-17.45738749914308,-0.010832849358473165,-9.61484765546012,-9.709487062046614,-0.008923772354226145,-0.04530689388559228,0.008278914388764047,0.28164642274195945,0.05539067903648571,-2.9292857035749402
20220303,4.545,6.37670877010701e-05,-9.66027336747295,2.6445665516979402e-09,-19.750758659659407,-0.009898434184358526,-9.881715245840141,-9.735002590998937,0.0033057881344993323,-0.02927038230011325,0.007622818137781984,0.48574232598133715,0.2138390046085309,-4.6924036551318755
20220304,4.494,6.94694955624883e-05,-9.574622814513884,5.185909961485818e-09,-19.07732051182296,-0.009991829936378436,-9.90344138205823,-9.742989255466549,-0.01567534028379458,-0.046095116542033354,0.006360367971147252,0.7225478183931894,0.2238079114678805,-6.918122826564665
20220307,4.346,0.00019006455778222946,-8.568146765713985,2.566923328399395e-07,-15.17538761768858,-0.011623334909175713,-9.677412815659826,-9.701624555146013,-0.0504761175153694,-0.06222048913015077,0.01128455386630467,0.9583286284305762,0.22863444577665712,-8.21110033817856
20220308,4.264,0.00026379972642081277,-8.240320354752058,2.820824382738127e-07,-15.081066474425343,-0.011831799888218336,-9.288788342455911,-9.677218690564182,-0.07780322687482788,-0.06579828077800443,0.03348729192889954,0.9964791666327296,0.23755349512349833,-8.211307559890049
20220309,4.224,0.0013858557710544168,-6.581437444917476,2.829854153682535e-07,-15.077870476432413,-0.01113491230022064,-8.524960149474072,-9.545019239447912,-0.07960554919662899,-0.09091001740528726,0.019048194970694432,0.999942916611481,0.28164642274195945,-6.581061754166795
20220310,4.284,4.6887930017586746e-05,-9.967750271335477,2.905735236011285e-07,-15.051409199385828,0.011791248423828372,-8.586455530246576,-9.627236972638796,-0.05914057504393977,-0.07203833827413386,0.009425140459583092,0.9986591085064234,0.48574232598133715,-9.954384599786547
20220311,4.312,0.0004176002016952605,-7.780986038409227,2.8769061846511614e-07,-15.061380175661927,0.011707236977554382,-8.227728175025645,-9.544862564001365,-0.04134134015644131,-0.07395887543108848,0.014104606181541968,0.9999100678539283,0.7225478183931894,-7.78028627763624
20220314,4.172,0.00016499738737045836,-8.70958091830749,2.735488730501867e-07,-15.11178553616655,-0.013297705509767893,-8.256015005544347,-9.486530906972723,-0.04086034469571187,-0.10459320313216813,0.006514681021193791,0.9998523889080728,0.9583286284305762,-8.70829528755791
20220315,3.973,0.0005452769107304429,-7.514216799253233,1.3883716863491191e-06,-13.487378946173694,-0.016291978137844363,-8.110794294444581,-9.40605648283446,-0.07068621003108144,-0.14566488315404724,0.033006296468170104,0.9999815118962558,0.9964791666327296,-7.514077875633492
20220316,4.146,0.001296295689862389,-6.648244551317605,2.0468591518154026e-06,-13.099204060777305,0.019337623474307345,-8.124155715724608,-9.285306766703819,-0.018638532390372387,-0.09232366082928545,0.048874060306064004,0.9999960837986559,0.999942916611481,-6.648218515453357
20220317,4.23,0.0002182744452911793,-8.4297573636007,2.0713164163761925e-06,-13.087326202877279,0.019828329337354154,-7.816557134177652,-9.180554097226121,-0.012685159527315637,-0.08146014235450982,0.04262253718112596,0.9998651492109619,0.9986591085064234,-8.428620604168819
20220318,4.258,0.00016162480108869193,-8.730232951569425,2.0713351044323784e-06,-13.087317180609249,0.019873357193328847,-8.00640651680969,-9.104625286721992,-0.01260226713540824,-0.07942829053726941,0.020057979044598717,0.9994944947191516,0.9999100678539283,-8.72581977270937
20220321,4.252,0.00012566809906742012,-8.98186626083485,1.8339706224217736e-06,-13.209027202567034,-0.019838442887257498,-8.060863585315163,-9.056215829125483,0.018993923341175556,-0.08300524461394598,0.006597573413101188,0.998188330291764,0.9998523889080728,-8.96559408580667
