trade_date,ts_code,lead_strength,follow_strength,ret_5d,ret_10d,ret_20d,vol_ratio,slope_target
20260623,000977.SZ,0.4065818146202021,0.38991968974238755,0.015766000000000002,0.10634700000000001,-0.06714199999999998,1.0075454019204402,0.018208705496718602
20260623,002241.SZ,0.3360224813624119,0.47048637115502706,-0.020409,0.0012019999999999982,-0.080736,1.353774598281376,-0.002764060802114399
20260623,600489.SH,0.394726196644303,0.39189179702549637,-0.113694,-0.027544000000000013,-0.15691300000000002,1.2100849685932142,-0.07134322608087995
20260623,601127.SH,0.4145105372680342,0.4238962934356423,-0.077649,-0.14309,-0.248029,1.0845826507525471,-0.1121823282468121
20260623,002466.SZ,0.3560657734983749,0.5202925224061177,-0.035336,0.09329099999999999,-0.07510400000000002,0.9048010116316659,-0.01560401126754094
20260623,600999.SH,0.4435322095591086,0.3922734071577553,0.08548799999999998,0.177395,0.143768,1.373210617060378,0.022016484553108652
20260623,601006.SH,0.45424259567766834,0.4396823006989275,-0.031817,-0.033689,-0.084831,0.8784723346580416,-0.004880030234930377
20260623,600905.SH,0.4136369872719652,0.3907705546264308,-0.043727,-0.02917,-0.02718,1.2234491719470713,-0.01322241150021719
20260623,600809.SH,0.3605275076289821,0.46352462286043633,-0.08683,-0.075523,-0.16051300000000002,1.0200781477323062,-0.035780737524308194
20260623,000807.SZ,0.36589353875655534,0.38285460795310233,-0.10863899999999999,-0.08882299999999999,-0.175784,1.2188299685233135,-0.04050518865826014
20260623,000408.SZ,0.3447012776287391,0.4047926711860272,-0.11485299999999998,0.001150000000000026,-0.07367099999999997,1.3207842697998844,-0.0981148351260865
20260623,601100.SH,0.38112214772035163,0.4295213636399199,-0.033989,-0.061497,0.016117999999999987,0.8547413901773911,-0.03658910278380749
20260623,603288.SH,0.3769785015901646,0.47631985528528126,0.0024280000000000065,0.027757000000000004,-0.016622999999999992,1.0531921794495047,0.0010909499636219567
20260623,688111.SH,0.40794275836479155,0.3797562143123793,-0.009431999999999996,-0.033803,-0.11864800000000002,1.1808390035538345,0.008497439643172377
20260623,601818.SH,0.41474632296913516,0.39056221233974353,-0.025042000000000002,-0.002465000000000007,0.004308000000000001,1.3084060429790874,-0.007197589434586748
