Date,Open,High,Low,Close,Volume
20231122 00:00,69700,69900,69400,69400,17540802
20231123 00:00,69300,69600,68900,69300,15742059
20231124 00:00,69300,69800,69200,69500,20165282
20231127 00:00,69600,69700,68600,69000,23107698
20231128 00:00,69200,69200,68600,68700,18249280
20231129 00:00,68800,68800,68000,68200,28416567
20231130 00:00,68200,68900,68200,68500,31711200
20231201 00:00,68500,69000,68200,68500,28946191
20231204 00:00,68600,68700,68100,68100,18858701
20231205 00:00,68200,68200,66900,67100,34604936
20231206 00:00,67000,67100,66100,66100,39833177
20231207 00:00,66100,66400,65300,66100,30541661
20231208 00:00,66000,66800,65800,66700,29519687
20231211 00:00,66400,67200,65300,67200,33616409
20231212 00:00,66800,67300,66400,67100,17003582
20231213 00:00,67000,67500,66700,67100,28683394
20231214 00:00,67000,67200,66300,66400,19863107
20231215 00:00,66600,67000,65700,65700,33702985
20231218 00:00,65700,66100,65100,65800,27523762
20231219 00:00,65800,65900,65300,65600,18988512
20231220 00:00,65800,66200,65300,65300,19369874
20231221 00:00,65200,65900,64900,65700,28140927
20231222 00:00,65700,66100,65300,65800,23589282
20231225 00:00,65600,66100,65500,65800,12904349
20231226 00:00,65700,66000,65400,65600,11934542
20231227 00:00,65600,66100,65100,66000,18422704
20231228 00:00,66000,66900,65900,66800,34802733
20231229 00:00,66600,67000,66100,66200,33801429
20240102 00:00,66300,66500,66000,66000,22066700
20240103 00:00,65900,66500,65900,66400,18203654
20240104 00:00,66400,66700,65500,66200,28885978
20240105 00:00,66000,67600,65900,66800,44421387
20240108 00:00,66800,67100,65600,65900,37520337
20240109 00:00,66000,66400,65400,66100,30741897
20240110 00:00,66100,66300,65700,65700,22240946
20240111 00:00,65600,65900,65200,65300,35914708
20240112 00:00,65200,65600,65000,65000,34624053
20240115 00:00,65000,65400,64700,65100,28694155
20240116 00:00,64900,66000,64900,65900,53186496
20240117 00:00,65800,66200,65200,65300,48249869
20240118 00:00,65300,65800,63600,65600,73994422
20240119 00:00,65200,66200,64700,65900,57640079
20240122 00:00,65800,66700,65300,65900,67173480
20240123 00:00,65800,66500,65000,66200,33298531
20240124 00:00,66400,67300,66000,67100,53746498
20240125 00:00,67300,68000,67000,67700,50256871
20240126 00:00,67800,69100,67500,68700,70997933
20240129 00:00,68600,69700,68500,69000,55269921
20240130 00:00,69000,69500,68200,68300,40737046
20240131 00:00,68100,68800,67400,68300,45661999
20240201 00:00,68300,68800,67800,68000,44252421
20240202 00:00,68200,69200,67200,68400,59482913
20240205 00:00,68400,69200,67600,68900,82713695
20240206 00:00,68900,70000,68600,70000,71683218
20240207 00:00,70200,70300,68500,69400,83731296
20240208 00:00,69500,69700,68200,69600,67164744
20240219 00:00,69800,71300,69500,71200,57869788
20240220 00:00,71300,71500,70600,71000,32408954
20240221 00:00,71100,73200,70900,72400,58809554
20240222 00:00,72400,72700,71800,72100,33665209
20240223 00:00,72100,73300,72000,72800,37939600
20240226 00:00,72600,72800,70900,71000,42483070
20240227 00:00,70700,71500,70600,71400,24862246
20240228 00:00,71200,71600,70800,71000,35826714
20240229 00:00,71100,71700,70900,71500,34288217
20240301 00:00,71300,71600,71000,71100,29431801
20240304 00:00,71200,71200,70500,70700,27855963
20240305 00:00,70500,71800,70400,71600,41756232
20240306 00:00,71700,72200,71200,71200,25918749
20240307 00:00,71200,72000,71100,71400,24690348
20240308 00:00,71200,71700,71100,71200,19861794
20240311 00:00,71300,71700,70600,71100,26195498
20240312 00:00,71100,71500,70800,71000,29030476
20240313 00:00,71200,71200,70300,70400,25948461
20240314 00:00,70400,70900,70300,70400,18703556
20240315 00:00,70400,70900,70300,70900,29599544
20240318 00:00,70600,71300,70600,70900,26558472
20240319 00:00,70800,70800,70100,70100,22848715
20240320 00:00,70100,70600,69800,70300,19542993
20240321 00:00,70600,71300,70300,71000,41924870
20240322 00:00,70800,71200,69600,70400,35960453
20240325 00:00,70600,70900,70100,70600,24439536
20240326 00:00,70900,71500,70700,71500,35111522
20240327 00:00,71400,72300,71100,71700,41943066
20240328 00:00,71900,72000,71100,71700,34535966
20240329 00:00,71300,71900,71100,71300,18138885
20240401 00:00,71500,72400,71400,72300,36028832
20240402 00:00,72400,73100,72200,72700,35095170
20240403 00:00,72300,72800,71900,72300,25254107
20240408 00:00,72300,73200,71900,72800,32764493
20240409 00:00,72900,73200,72500,72600,20335543
20240410 00:00,72600,73300,72300,72700,22436726
20240411 00:00,72300,72800,71900,72400,25364241
20240412 00:00,72000,72600,71200,71300,32809731
20240415 00:00,71200,73000,71200,73000,48310304
20240416 00:00,72500,73200,72100,72600,40203325
20240417 00:00,72600,73500,71800,73400,43151857
20240418 00:00,73400,74600,73100,73300,46822476
20240419 00:00,73200,74000,72600,73400,38004160
20240422 00:00,73600,74300,72800,72900,32694690
20240423 00:00,73200,74000,72500,73400,44055644
20240424 00:00,73800,74000,73000,73600,24758859
20240425 00:00,73300,74200,73100,74100,24676934
20240426 00:00,74100,74800,73500,74200,45846571
20240429 00:00,73900,75200,73000,74200,39317757
20240430 00:00,75800,78400,75600,77000,105472788
20240506 00:00,78200,78900,77500,78500,85937325
20240507 00:00,78500,78600,77200,78200,46269505
20240508 00:00,78100,78500,77800,78000,30377893
20240509 00:00,78000,78500,77600,78000,33942090
20240510 00:00,78100,79500,78000,79400,52211612
20240513 00:00,79300,79800,78700,79600,40422120
20240514 00:00,79700,79800,78600,78800,39843641
20240515 00:00,79000,79300,78400,78900,31039103
20240516 00:00,79200,80500,78800,80200,60658707
20240517 00:00,80400,81600,80000,81600,69438051
20240520 00:00,82000,83500,81500,83200,88144991
20240521 00:00,83100,84200,82600,84200,53146295
20240522 00:00,84100,86200,83800,85300,71173213
20240523 00:00,85200,86000,84800,85200,61212293
20240524 00:00,85100,85900,84100,84400,60740601
20240527 00:00,84500,85600,84300,85400,52858689
20240528 00:00,85800,86400,85100,85400,40047322
20240529 00:00,85300,85900,84500,84900,40802385
20240530 00:00,84700,85500,83600,84000,56701595
20240531 00:00,84500,84500,83100,83400,53797304
20240603 00:00,83000,83300,81900,82800,60213694
20240604 00:00,82800,83400,82300,83200,39800453
20240605 00:00,83300,83400,82600,82900,31295787
20240606 00:00,83100,83500,82400,82500,34149589
20240607 00:00,83200,83800,82000,83100,41451677
20240611 00:00,83400,83600,81100,81500,41132394
20240612 00:00,81500,81700,80400,81100,38617741
20240613 00:00,81000,82000,80900,81300,40433704
20240614 00:00,81000,81800,79900,81400,44463016
20240617 00:00,81500,81600,80300,81000,36278423
20240618 00:00,81000,81500,80200,80900,32876191
20240619 00:00,81000,82600,80900,82200,40605109
20240620 00:00,81800,82600,81500,82000,25662317
20240621 00:00,82000,82300,81200,81700,40011366
20240624 00:00,81900,82000,80300,81500,37046666
20240625 00:00,81800,82500,80900,82000,39818093
20240626 00:00,82000,82300,81300,82100,33563736
20240627 00:00,82100,83000,81300,82200,44561528
20240628 00:00,82200,82900,81700,82300,37799680
20240701 00:00,82200,83000,82000,82800,28732962
20240702 00:00,82700,85400,82700,85300,57345810
20240703 00:00,85300,86000,84800,85300,46409668
20240704 00:00,85900,86300,84800,85000,44412066
20240705 00:00,85400,85500,82900,83400,51997018
20240708 00:00,83400,84900,82600,84300,45320796
20240709 00:00,84700,86600,84100,86400,54534187
20240710 00:00,86400,87200,86000,86900,40604560
20240711 00:00,87100,87300,85600,86000,34946181
20240712 00:00,86300,88500,86100,88400,57267692
20240715 00:00,88300,89100,88000,88800,46191487
20240716 00:00,88700,89500,88200,88600,44680322
20240717 00:00,89000,90700,88600,90400,88119289
20240718 00:00,87500,87800,86100,87700,66209504
20240719 00:00,87900,87900,86200,87300,61941334
20240722 00:00,87100,87300,85200,85800,63228917
20240723 00:00,86200,86900,85900,85900,41181512
20240724 00:00,86100,86800,85400,85500,37551729
20240725 00:00,85800,85800,83200,85200,60156087
20240726 00:00,84800,85200,82400,83300,49358978
20240729 00:00,83300,85700,83000,85300,46463848
20240730 00:00,85400,85400,83600,83900,40584273
20240731 00:00,84500,84600,83500,84000,43429641
20240801 00:00,84000,86100,83400,85700,54560150
20240802 00:00,85600,86000,84000,84700,31361531
20240805 00:00,84700,85200,83500,83800,41178838
20240806 00:00,84300,84500,81900,82400,41604073
20240807 00:00,82300,83700,82200,83100,26542223
20240808 00:00,83600,84500,82900,83800,27669055
20240809 00:00,84100,86000,84100,85300,39120101
20240812 00:00,85100,86300,84900,85800,29249959
20240813 00:00,85600,86700,85400,85900,27211550
20240814 00:00,86300,86500,85400,85700,21145686
20240815 00:00,85100,87500,85100,87400,45066216
20240816 00:00,87400,88600,87000,88500,37566933
20240819 00:00,88600,90300,88400,90200,58937989
20240820 00:00,90100,90700,88800,89100,50188819
20240821 00:00,89100,90400,88200,89600,43628079
20240822 00:00,89600,90700,89300,90100,36264260
20240823 00:00,90100,90400,89000,90000,31698749
20240826 00:00,90000,90000,88300,88800,51444628
20240827 00:00,88700,89400,88200,88800,30683375
20240828 00:00,89200,89300,87600,88200,32528523
20240829 00:00,88200,88300,85300,85500,50949648
20240830 00:00,85400,86200,83800,84300,68354443
20240902 00:00,83700,85000,83500,83900,42178596
20240903 00:00,83800,84300,82000,82500,41257157
20240904 00:00,82900,83700,82300,83200,34187190
20240905 00:00,83800,84100,82300,83200,36176713
20240906 00:00,83300,85100,83200,84300,32293701
20240909 00:00,84400,84700,83200,83800,34290373
20240910 00:00,83800,85300,82900,85000,39694136
20240911 00:00,84800,84900,82100,82500,29395961
20240912 00:00,82100,84900,81900,84700,43128108
20240913 00:00,85000,85100,83200,83500,28411141
20240918 00:00,83500,84500,82600,83200,20139428
20240919 00:00,83700,85300,83000,85200,39163824
20240920 00:00,84900,85700,84300,85100,42872330
20240923 00:00,85300,86500,84600,86300,30023895
20240924 00:00,87500,90900,86600,90900,89208035
20240925 00:00,92700,95500,92500,94900,119063522
20240926 00:00,95000,98400,94300,98400,89839005
20240927 00:00,99900,100800,96000,98700,57039467
20240930 00:00,100600,102900,98200,101300,188375605
20241008 00:00,108800,110200,102000,105000,192133102
20241009 00:00,105000,105000,99100,99100,116072715
20241010 00:00,100600,104900,100500,103100,101639927
20241011 00:00,103700,105200,100200,101600,58937652
20241014 00:00,103100,105400,102500,104000,88307795
20241015 00:00,104500,105300,102500,102500,62939733
20241016 00:00,101500,104600,101500,103400,52614974
20241017 00:00,103400,104800,102200,102200,45576672
20241018 00:00,101800,103300,100200,101500,62206282
20241021 00:00,101800,102200,99500,101600,64523034
20241022 00:00,101600,102700,100100,101300,42803387
20241023 00:00,101200,102500,101000,101800,33566174
20241024 00:00,101200,102500,101200,101400,24017341
20241025 00:00,101400,102000,100700,100800,28419908
20241028 00:00,101000,101000,99500,100600,31702745
20241029 00:00,100100,101500,99700,99900,34069864
20241030 00:00,99900,101200,99100,99400,42037416
20241031 00:00,100100,100500,97100,98400,60021367
20241101 00:00,98600,100000,97700,99400,43939258
20241104 00:00,99700,100000,98400,99900,33773247
20241105 00:00,99700,100600,99100,100600,41474815
20241106 00:00,100400,101400,99000,99500,74208723
20241107 00:00,99400,102800,99200,102800,64397191
20241108 00:00,103300,103600,100300,100600,53764728
20241111 00:00,99000,101200,96600,97200,80000294
20241112 00:00,97300,98200,96600,96600,49682703
20241113 00:00,96300,97400,96000,96300,43872201
20241114 00:00,96100,97100,95700,96500,45451896
20241115 00:00,96100,97000,95000,95400,48821231
20241118 00:00,96500,101000,96400,98300,100696552
20241119 00:00,98500,100500,96700,97900,73998208
20241120 00:00,97700,98500,96900,97100,45465799
20241121 00:00,97100,97700,96800,97200,29612755
20241122 00:00,97200,97500,94700,94800,44359024
20241125 00:00,96100,96100,93100,93300,60921995
20241126 00:00,93200,93300,92200,93100,48983389
20241127 00:00,93100,94700,91800,94300,43007443
20241128 00:00,94900,95400,93300,94400,39154733
20241129 00:00,95200,96100,94300,94600,46540742
20241202 00:00,94500,95000,93700,94900,46604260
20241203 00:00,94600,96500,94100,96500,41926355
20241204 00:00,96500,97800,95500,97500,51193385
20241205 00:00,96800,97800,96300,96400,29173571
20241206 00:00,96200,97900,96200,97000,40629685
20241209 00:00,96500,97500,96300,96600,32582928
20241210 00:00,98200,99200,97100,98000,58338643
20241211 00:00,98000,98400,96200,96300,48762796
20241212 00:00,96500,98200,95900,98200,49651526
20241213 00:00,97600,98000,96000,96600,67266875
20241216 00:00,96200,97500,96200,96400,34183618
20241217 00:00,96500,97000,95000,95300,41185694
20241218 00:00,95600,96800,95100,95400,39798741
20241219 00:00,95100,95600,94200,95300,42987772
20241220 00:00,95700,97200,95500,95800,49298094
20241223 00:00,96300,100800,96000,99300,116444693
20241224 00:00,98900,101700,98900,101300,84438152
20241225 00:00,101300,103900,101300,103500,72739600
20241226 00:00,103500,103900,101600,103400,61152236
20241227 00:00,103300,103900,101200,103600,69506374
20241230 00:00,103400,104900,103100,104700,78477805
20241231 00:00,104300,105600,102800,102900,57783443
20250102 00:00,103000,104200,100500,101300,78907129
20250103 00:00,101200,102200,100200,100600,50693944
20250106 00:00,101300,102000,98100,101500,79801276
20250107 00:00,101100,103000,101100,102700,40265146
20250108 00:00,102600,103700,102000,103000,48237450
20250109 00:00,103300,103300,101300,101900,39221854
20250110 00:00,102300,102800,100300,101300,31933534
20250113 00:00,100600,101300,98500,100000,38217749
20250114 00:00,100300,102100,99400,101600,38658714
20250115 00:00,101600,103900,101300,102100,38460814
20250116 00:00,102900,103100,101300,102100,33768888
20250117 00:00,102500,103000,100800,102700,41663218
20250120 00:00,103200,104500,102300,103700,37442622
20250121 00:00,103600,104800,102700,103700,30852134
20250122 00:00,103300,103800,100100,100300,58374206
20250123 00:00,101100,103700,100600,103100,65580692
20250124 00:00,102600,104900,101700,103900,72463834
20250127 00:00,104200,107000,104000,106500,59488208
20250205 00:00,106600,106900,104000,104100,51723455
20250206 00:00,103800,105000,103000,104300,38598431
20250207 00:00,104300,104500,103000,103400,45600119
20250210 00:00,103200,104400,102300,102700,41234671
20250211 00:00,102900,103800,102300,103000,34651727
20250212 00:00,103200,104200,102400,104100,33100308
20250213 00:00,103900,104400,103000,103100,48454342
20250214 00:00,103500,104300,102500,104100,56300581
20250217 00:00,104400,104600,102000,102700,52311132
20250218 00:00,102600,105400,102100,105000,62783988
20250219 00:00,104500,105900,104200,104400,42364339
20250220 00:00,104200,104900,103400,103900,27223599
20250221 00:00,103900,104300,102300,102900,50391537
20250224 00:00,102700,103100,101900,102100,43741415
20250225 00:00,102000,102500,100700,101000,37159866
20250226 00:00,101500,103200,101200,101800,55536705
20250227 00:00,102200,102600,101100,102400,37999169
20250228 00:00,102300,103000,101700,101700,44651100
20250303 00:00,101900,102200,100800,101500,43010899
20250304 00:00,101000,101900,101000,101000,29769782
20250305 00:00,101400,102600,100500,102500,41686357
20250306 00:00,102500,102600,100800,101300,43499424
20250307 00:00,101500,101900,100600,101400,37005882
20250310 00:00,101000,101400,100100,101000,43594496
20250311 00:00,100400,101200,100300,101200,35208198
20250312 00:00,101200,101800,100100,101200,42868920
20250313 00:00,101600,102500,101200,102200,46714351
20250314 00:00,102800,104900,102400,104200,78422138
20250317 00:00,105500,106600,103900,106000,59251416
20250318 00:00,106300,107200,105200,106400,40970582
20250319 00:00,105900,106800,105600,106500,34604830
20250320 00:00,106400,106900,106000,106600,29548507
20250321 00:00,106300,107200,104100,104700,56344163
20250324 00:00,104200,106300,104200,106100,46449659
20250325 00:00,106500,106900,105000,106100,37875416
20250326 00:00,106000,106100,104500,104700,36660981
20250327 00:00,105000,106600,104700,105500,42508671
20250328 00:00,105300,105700,104100,104400,36572944
20250331 00:00,104700,106300,103500,104300,49360687
20250401 00:00,104300,104600,102200,103500,63920348
20250402 00:00,102900,105600,102900,104600,45625673
20250403 00:00,102900,105000,102900,104800,36919313
20250407 00:00,102700,102800,94600,96500,142399646
20250408 00:00,97700,102900,97500,102000,149422915
20250409 00:00,101900,101900,98600,100100,99714563
20250410 00:00,101800,101800,99100,100000,78108087
20250411 00:00,100600,101200,99200,100700,56246196
20250414 00:00,100400,102200,100000,101800,62154163
20250415 00:00,101800,104800,101700,104700,68556308
20250416 00:00,104500,106000,103500,106000,74094520
20250417 00:00,106000,107500,104300,107500,70420291
20250418 00:00,107000,108700,106600,108100,48024169
20250421 00:00,107800,108800,105600,105700,50053475
20250422 00:00,105600,107400,105500,107100,46047223
20250423 00:00,107100,107500,105800,106700,33992733
20250424 00:00,106900,108500,106700,107400,39754164
20250425 00:00,107500,108000,105700,105900,45447179
20250428 00:00,106000,107400,105900,107400,48382197
20250429 00:00,106600,108700,106500,108300,52112683
20250430 00:00,108200,110300,106000,109600,92838022
20250506 00:00,110000,111900,108000,111700,97264620
20250507 00:00,113600,113800,110800,113700,71916086
20250508 00:00,113500,116900,113300,116300,77598543
20250509 00:00,116500,118800,116200,118000,82148077
20250512 00:00,118300,119800,116500,117100,106436592
20250513 00:00,117300,121500,116700,120800,85038009
20250514 00:00,119900,121900,119600,121500,72183353
20250515 00:00,121700,123500,120900,122900,64989861
20250516 00:00,123100,123800,120500,121000,61049671
20250519 00:00,122000,122500,119700,120000,63137397
20250520 00:00,120200,123400,120100,122700,80013453
20250521 00:00,122700,124200,122000,122700,41672064
20250522 00:00,122200,125300,121900,124300,63895089
20250523 00:00,123900,124800,122200,122300,57961597
20250526 00:00,121900,122500,119900,120500,86375810
20250527 00:00,121100,122500,120500,121900,51170123
20250528 00:00,122000,123300,121300,122200,45763183
20250529 00:00,122100,122700,121700,121700,39604139
20250530 00:00,122000,124100,121700,123300,74173919
20250603 00:00,123100,125700,122300,125400,83435308
20250604 00:00,124800,125300,123300,123800,54685133
20250605 00:00,124200,124500,122800,123200,37014523
20250606 00:00,123300,123900,122100,123200,43240203
20250609 00:00,123100,123400,121000,123100,56578144
20250610 00:00,122800,124500,122600,123600,49879732
20250611 00:00,123600,124200,122400,123500,44114064
20250612 00:00,123500,125000,122300,124600,47676653
20250613 00:00,125000,125500,122800,123400,61844935
20250616 00:00,123400,126000,122100,125800,51085389
20250617 00:00,125800,126500,124500,125400,37369806
20250618 00:00,125600,128300,125100,127800,69853954
20250619 00:00,127800,128400,126400,127400,43768050
20250620 00:00,127800,130200,127300,130200,69793426
20250623 00:00,129800,133600,128800,133100,81059193
20250624 00:00,133100,135400,131600,133100,84287565
20250625 00:00,133100,135200,132000,134600,56329911
20250626 00:00,134000,136500,133000,136200,66332882
20250627 00:00,136300,139900,134400,135500,145112686
20250630 00:00,134000,139800,132500,138800,95051500
20250701 00:00,138800,143300,138700,141800,87707054
20250702 00:00,142000,144000,141000,142000,68484199
20250703 00:00,142100,142800,140900,141800,50965551
20250704 00:00,141500,147500,141400,145800,93567870
20250707 00:00,146600,148000,145100,146000,64970474
20250708 00:00,145800,146200,141500,142300,113914556
20250709 00:00,142000,143000,141200,141700,81762955
20250710 00:00,141700,143400,141300,142000,115968328
20250711 00:00,141700,142400,138000,138000,161683677
20250714 00:00,137500,141500,137500,141100,114977276
20250715 00:00,141500,142000,138300,139300,76673245
20250716 00:00,135400,136000,132600,134800,81426935
20250717 00:00,134800,135800,134000,134400,47080750
20250718 00:00,134700,136500,133900,134600,56174733
20250721 00:00,134600,135400,133600,134800,55881659
20250722 00:00,134600,135100,132000,132300,91190502
20250723 00:00,132000,134900,132000,133300,67673356
20250724 00:00,133700,133700,130500,130600,97343311
20250725 00:00,130300,132300,130300,130700,65621788
20250728 00:00,131200,132000,130300,130800,76297474
20250729 00:00,130700,131200,127800,127900,78919964
20250730 00:00,128400,129300,127300,128800,72158148
20250731 00:00,128700,129000,127100,128100,68538701
20250801 00:00,128200,129800,125800,129200,79386102
20250804 00:00,129000,134500,129000,131300,99782728
20250805 00:00,131500,137800,131400,137500,133646594
20250806 00:00,137500,138500,136300,137900,84891798
20250807 00:00,140800,140800,136600,139300,96558141
20250808 00:00,139600,142900,139100,141700,96742884
20250811 00:00,141000,142000,138500,139800,89510437
20250812 00:00,139700,141200,138700,138900,76628234
20250813 00:00,139800,140300,138000,138300,79039619
20250814 00:00,138300,139800,137900,138700,71279949
20250815 00:00,138500,139500,135500,135900,93067809
20250818 00:00,135300,137200,134700,136400,83579911
20250819 00:00,136400,137600,135800,136900,49497253
20250820 00:00,136900,138700,136000,137200,60322243
20250821 00:00,137000,138600,135900,137800,57468516
20250822 00:00,138100,139500,137700,139400,64098054
20250825 00:00,139000,140500,137600,140300,63137208
20250826 00:00,140000,141500,138200,140300,59365845
20250827 00:00,139500,140000,137000,137500,76975407
20250828 00:00,136500,139400,134400,138600,95618144
20250829 00:00,138100,139900,136300,136300,128276384
20250901 00:00,136800,139000,134500,134900,116131640
20250902 00:00,134300,137500,133900,137300,79527127
20250903 00:00,137300,138700,136100,137800,75418875
20250904 00:00,137000,138500,135000,137700,101214019
20250905 00:00,137400,137800,134700,136900,79038636
20250908 00:00,136900,139800,135300,135800,123553472
20250909 00:00,136900,140200,136200,140200,117067240
20250910 00:00,140600,140700,138300,139700,83617788
20250911 00:00,139300,141700,138800,141200,83259271
20250912 00:00,141400,142500,134500,136000,137797397
20250915 00:00,135100,136900,133700,134300,84060835
20250916 00:00,134100,134400,131300,131600,88505780
20250917 00:00,131500,132500,129500,129600,66621805
20250918 00:00,129600,130100,126800,127500,106507276
20250919 00:00,126900,129000,125600,128100,79638295
20250922 00:00,127800,128000,125000,125400,49180587
20250923 00:00,125100,126500,123600,124500,77159109
20250924 00:00,124500,125400,120600,122200,102755861
20250925 00:00,122300,125500,121300,124300,128885102
20250926 00:00,123700,124800,119000,122500,84171099
20250929 00:00,122500,122600,119500,120600,86111735
20250930 00:00,120700,121100,118100,119000,90383609
20251009 00:00,117500,118700,116300,118000,81279059
20251010 00:00,117900,120300,116800,118400,93757429
20251013 00:00,119700,126000,117800,125100,209588223
20251014 00:00,124500,128700,123100,127700,146399373
20251015 00:00,127500,132400,126300,131700,122625265
20251016 00:00,131600,135300,131100,133200,99838590
20251017 00:00,132900,134400,131100,133200,81693218
20251020 00:00,132700,132700,129300,129900,80678774
20251021 00:00,129900,133000,129200,129900,154403206
20251022 00:00,129700,131500,128100,130300,119621745
20251023 00:00,130300,131000,128400,129700,80652260
20251024 00:00,129900,131000,128300,129800,183342863
20251027 00:00,129200,130600,128300,129700,151665963
20251028 00:00,130100,130700,122300,123900,159866315
20251029 00:00,123100,123600,117500,118100,165619780
20251030 00:00,117900,118300,116200,116400,122375784
20251031 00:00,117200,117400,114900,114900,143534203
20251103 00:00,114900,116400,113700,114100,123384169
20251104 00:00,114000,116300,113600,116200,134964340
20251105 00:00,116400,119600,115800,118600,162186560
20251106 00:00,118000,118000,115900,116600,127867343
20251107 00:00,116400,117500,115900,117000,93125152
20251110 00:00,116500,118000,116100,116900,90615790
20251111 00:00,116700,117300,116000,116700,78910662
20251112 00:00,116900,119200,116600,116800,150937630
20251113 00:00,116600,117200,115100,116600,121769523
20251114 00:00,116100,117700,116100,116200,113543245
20251117 00:00,116000,116500,113500,113700,98485526
20251118 00:00,113500,114500,112500,114500,56503139
20251119 00:00,114300,116200,114000,115600,93264386
20251120 00:00,115400,118100,114900,117000,116125007
20251121 00:00,117000,117400,115000,115200,100248709
20251124 00:00,115400,116500,114900,115300,94815363
20251125 00:00,115300,116400,114500,116100,55709457
20251126 00:00,116300,116700,114500,114800,60876972
20251127 00:00,114200,117800,113100,116200,93698611
20251128 00:00,116000,117000,114600,114800,79682706
20251201 00:00,114100,115500,113700,115400,68000214
20251202 00:00,115100,115800,114300,114500,50331401
20251203 00:00,114200,115000,113000,113000,65916685
20251204 00:00,113300,113300,111500,112500,45066850
20251205 00:00,112300,113200,111400,112600,56770710
20251208 00:00,112600,114300,112300,113900,89418386
20251209 00:00,114100,114300,113100,113200,58585930
20251210 00:00,113200,113300,111400,112800,70831411
20251211 00:00,113000,114500,112200,114400,107586743
20251212 00:00,114100,116100,113500,116100,145372658
20251215 00:00,115900,117500,115000,116600,111508150
20251216 00:00,116700,117200,114200,115500,86733417
20251217 00:00,115400,116700,114500,115400,60894791
20251218 00:00,115900,117900,114800,117800,69201006
20251219 00:00,117200,118000,116500,116900,67815119
20251222 00:00,116500,116900,115400,116400,49907269
20251223 00:00,116700,118800,116200,118300,61488273
20251224 00:00,118300,119000,117500,118100,46510627
20251225 00:00,118000,118600,117400,117700,30326271
20251226 00:00,117700,118200,117100,117200,29816927
20251229 00:00,117400,122200,116800,121700,87875772
20251230 00:00,121700,124100,121000,123900,74051075
20251231 00:00,123500,124500,121400,124400,82445909
