Date,Open,High,Low,Close,Volume
20221011 00:00,4040000,4163000,4028900,4163000,18444138
20221012 00:00,4160000,4382800,4134900,4378300,18514747
20221013 00:00,4340000,4382800,4290100,4320000,10443411
20221014 00:00,4380000,4423400,4285800,4369100,13565344
20221017 00:00,4330000,4330000,4207500,4293500,10537258
20221018 00:00,4330300,4388800,4284400,4295400,9101920
20221019 00:00,4300200,4420000,4296800,4313400,12333044
20221020 00:00,4202800,4236700,4040000,4150000,17120183
20221021 00:00,4080000,4169600,4072000,4130000,8259882
20221024 00:00,4066200,4140000,3990100,4040200,14532727
20221025 00:00,4030000,4080700,3919800,4017000,14039050
20221026 00:00,4050000,4085600,3980800,4010600,14072386
20221027 00:00,3980000,4020700,3900000,3903000,15281736
20221028 00:00,3853000,3875000,3650000,3655000,24071225
20221031 00:00,3600000,3802200,3565800,3728800,16554600
20221101 00:00,3765000,3888800,3681200,3862000,19916486
20221102 00:00,3850000,3963900,3800100,3915000,14266969
20221103 00:00,3900000,3940000,3810300,3841200,14717451
20221104 00:00,3858000,4083100,3840000,4044000,20971141
20221107 00:00,4080000,4145400,4050000,4105000,14778112
20221108 00:00,4105000,4228000,4035000,4098000,12080878
20221109 00:00,4060000,4075800,3950000,3970600,10941091
20221110 00:00,3930000,3940000,3840000,3853000,12924178
20221111 00:00,4010000,4056900,3942200,4024800,19481969
20221114 00:00,4041000,4080000,3855500,3871800,18481701
20221115 00:00,3881600,3974800,3780000,3961800,17273987
20221116 00:00,3930100,3941800,3832800,3840700,13603663
20221117 00:00,3816200,3819900,3700100,3751200,14217164
20221118 00:00,3780000,3870000,3710000,3807900,16407334
20221121 00:00,3751200,3858500,3743000,3824000,8038709
20221122 00:00,3800000,3828700,3730000,3750000,9836241
20221123 00:00,3750000,3828900,3735000,3795200,8829427
20221124 00:00,3831200,3832200,3750100,3766200,8546530
20221125 00:00,3730600,3750000,3710000,3722000,6138945
20221128 00:00,3650000,3723100,3600200,3703100,11114051
20221129 00:00,3720100,3814000,3675000,3779000,11717222
20221130 00:00,3790000,3850000,3721700,3850000,14041956
20221201 00:00,3971500,4021500,3949200,3952500,20937498
20221202 00:00,3970000,3992900,3918000,3918800,8292566
20221205 00:00,3918800,3968700,3880000,3923100,12098474
20221206 00:00,3891200,4040400,3890000,4000200,13661164
20221207 00:00,4000000,4216800,3990000,4183100,24410839
20221208 00:00,4183200,4250000,4140100,4204700,10433749
20221209 00:00,4215800,4257000,4205000,4246000,9353940
20221212 00:00,4211000,4235300,4141400,4143500,8789953
20221213 00:00,4150000,4159000,4020500,4054100,11270707
20221214 00:00,4100000,4119500,3992800,4023000,9197282
20221215 00:00,4021100,4241700,4010000,4238000,17298775
20221216 00:00,4185100,4228000,4138800,4180100,8942249
20221219 00:00,4190000,4301000,4180600,4204000,10105860
20221220 00:00,4200000,4206000,4090000,4095200,8120795
20221221 00:00,4100000,4124700,4045100,4068200,5403052
20221222 00:00,4109900,4109900,4000000,4020000,7390460
20221223 00:00,3969000,4028300,3941000,3984800,7385760
20221226 00:00,3984800,4072500,3911000,4039200,11512345
20221227 00:00,4022300,4059900,3966600,4035700,8139710
20221228 00:00,3980600,3983000,3802800,3940000,18529322
20221229 00:00,3910000,3978000,3904000,3939600,9897472
20221230 00:00,3985000,4020000,3930000,3934200,7405249
20230103 00:00,3920000,3925700,3817200,3896400,10482036
20230104 00:00,3865000,3870000,3820500,3840100,19602262
20230105 00:00,3880000,4101700,3850100,4075100,26043260
20230106 00:00,4060000,4249800,4040600,4166600,18392495
20230109 00:00,4228800,4228800,4140000,4166000,12840302
20230110 00:00,4176600,4350000,4133000,4320000,18260652
20230111 00:00,4305000,4360000,4240000,4278600,12241806
20230112 00:00,4320000,4387800,4296800,4335000,11136798
20230113 00:00,4440000,4525200,4300000,4395000,20757496
20230116 00:00,4385000,4495000,4351100,4466300,16809099
20230117 00:00,4469300,4518700,4436100,4456100,9895801
20230118 00:00,4485100,4508800,4431100,4485000,7344325
20230119 00:00,4453300,4515000,4421900,4467700,7309990
20230120 00:00,4467700,4522000,4442600,4520000,10765650
20230130 00:00,4793700,4905600,4674700,4706500,21174307
20230131 00:00,4698800,4775000,4624400,4652000,13954034
20230201 00:00,4709900,4793600,4704800,4768000,11502167
20230202 00:00,4788700,4797000,4648800,4661000,13455712
20230203 00:00,4640000,4662000,4513800,4562000,12020001
20230206 00:00,4520000,4535200,4410900,4506000,10752918
20230207 00:00,4504900,4538000,4446600,4481000,7211237
20230208 00:00,4496000,4534500,4450000,4472100,7329853
20230209 00:00,4472100,4559900,4415000,4529900,8031440
20230210 00:00,4530000,4556800,4450100,4459500,8397790
20230213 00:00,4509800,4615700,4470100,4600000,13418543
20230214 00:00,4690000,4693000,4457900,4510500,12812190
20230215 00:00,4531000,4570000,4480000,4486000,7773387
20230216 00:00,4519900,4545000,4380000,4432000,10091069
20230217 00:00,4420000,4420000,4200000,4201900,21469551
20230220 00:00,4160000,4218800,4063300,4204700,16829872
20230221 00:00,4174800,4224900,4120000,4150100,13184596
20230222 00:00,4090000,4141000,4066700,4094700,12363920
20230223 00:00,4100000,4151300,4074000,4132300,9537265
20230224 00:00,4110000,4118000,4040200,4054000,9989388
20230227 00:00,4027300,4054800,4001000,4011000,9220633
20230228 00:00,4039900,4083000,4015000,4039000,9323092
20230301 00:00,4031000,4141800,4030300,4117800,12602005
20230302 00:00,4095000,4110000,3962000,4008000,16145270
20230303 00:00,4023000,4057100,4000000,4023200,8203090
20230306 00:00,4021700,4088700,3920100,4084200,16626662
20230307 00:00,4040000,4089900,4018300,4022000,9918350
20230308 00:00,4000100,4029300,3951100,3977300,8129373
20230309 00:00,3962000,4012800,3882400,3970100,8136684
20230310 00:00,4016900,4099300,3959000,4057900,19142596
20230313 00:00,4030300,4066600,3900000,3920000,18833197
20230314 00:00,3908800,3910000,3780000,3872300,18484663
20230315 00:00,3930000,3957400,3836200,3880000,12968291
20230316 00:00,3840000,3899100,3835000,3851100,10113155
20230317 00:00,3890000,3899900,3755000,3759800,20144747
20230320 00:00,3745400,3846000,3680000,3799500,15836974
20230321 00:00,3822000,3941800,3787000,3937800,17292373
20230322 00:00,3987400,4086600,3970200,3992000,17687241
20230323 00:00,3980000,4019200,3944300,3983800,10028867
20230324 00:00,3984000,4022600,3900000,3935800,11765252
20230327 00:00,3911100,3986000,3844200,3965000,16115721
20230328 00:00,3940000,3961800,3902000,3926000,7590561
20230329 00:00,3952100,4042800,3930300,4001800,13754611
20230330 00:00,4009900,4020000,3973500,4001100,8681922
20230331 00:00,4045000,4149800,4045000,4060500,19607572
20230403 00:00,4061100,4068000,3960000,3987100,16763218
20230404 00:00,3999900,3999900,3818100,3880000,20089701
20230406 00:00,3840000,3895500,3801500,3880200,10581589
20230407 00:00,3861500,3940000,3843600,3905100,10058114
20230410 00:00,3938900,4021100,3880000,4020100,17237941
20230411 00:00,4000100,4098700,3980000,3999500,14366294
20230412 00:00,4000000,4000000,3920000,3920100,8736733
20230413 00:00,3900000,3913600,3850000,3882600,10046445
20230414 00:00,3879000,4023700,3875000,3972900,15923654
20230417 00:00,3963300,4100000,3958000,4078800,17663158
20230418 00:00,4078900,4180000,4072900,4090000,14060517
20230419 00:00,4145000,4148400,4060000,4103700,11622355
20230420 00:00,4103000,4103000,3960000,3960000,15843790
20230421 00:00,4045000,4149200,3990000,4049900,25275978
20230424 00:00,4051000,4060000,3928800,3968800,17377384
20230425 00:00,3980000,3980000,3800000,3859000,16898929
20230426 00:00,2130000,2279500,2100100,2245000,39707529
20230427 00:00,2240000,2324800,2223100,2310000,33969078
20230428 00:00,2340000,2373300,2268900,2308500,27104800
20230504 00:00,2310000,2325000,2245500,2255200,19409080
20230505 00:00,2250000,2300000,2237200,2270000,16740879
20230508 00:00,2300000,2337900,2260600,2308100,22753135
20230509 00:00,2303800,2303800,2240500,2258300,19653772
20230510 00:00,2258000,2342500,2212100,2325200,28956810
20230511 00:00,2325500,2429800,2312000,2404000,34747371
20230512 00:00,2419900,2445600,2379800,2379800,22309979
20230515 00:00,2410100,2440000,2351000,2382900,26706471
20230516 00:00,2384000,2409700,2367700,2390000,13973953
20230517 00:00,2390000,2416800,2360600,2400000,18246432
20230518 00:00,2413000,2413700,2310400,2324000,24123880
20230519 00:00,2317500,2341800,2300000,2300000,19472168
20230522 00:00,2290000,2325000,2270000,2303000,14679114
20230523 00:00,2308800,2317100,2251500,2254200,19613196
20230524 00:00,2248000,2285100,2237200,2252500,14785735
20230525 00:00,2248500,2276800,2224900,2240900,13753272
20230526 00:00,2242000,2245000,2175000,2200000,18211695
20230529 00:00,2222000,2222200,2156000,2170600,16537161
20230530 00:00,2170000,2249900,2160100,2249900,26467083
20230531 00:00,2250500,2268900,2201600,2211700,18869744
20230601 00:00,2226400,2280000,2215100,2229000,15941049
20230602 00:00,2249000,2299900,2240000,2284400,23181483
20230605 00:00,2259000,2259000,2163900,2198000,33595114
20230606 00:00,2180100,2223000,2169800,2192800,17242526
20230607 00:00,2163800,2165000,2044500,2073000,50093939
20230608 00:00,2127500,2133000,2070000,2080100,23857940
20230609 00:00,2085500,2131300,2085500,2120400,24261728
20230612 00:00,2119500,2140000,2089000,2119500,18131632
20230613 00:00,2110100,2139300,2106800,2131000,13243699
20230614 00:00,2171500,2176300,2130000,2134000,16362927
20230615 00:00,2149900,2308800,2148900,2308800,50495682
20230616 00:00,2320000,2341700,2283000,2311000,29639828
20230619 00:00,2329900,2329900,2260000,2278800,18707081
20230620 00:00,2278700,2313100,2257700,2280000,17960501
20230621 00:00,2288100,2305000,2249000,2249100,17118438
20230626 00:00,2199100,2269500,2196800,2251700,15910609
20230627 00:00,2239800,2263000,2211800,2234700,13420648
20230628 00:00,2222200,2265000,2220000,2245000,13558644
20230629 00:00,2235100,2269100,2225000,2225000,9930233
20230630 00:00,2239900,2299900,2203500,2287900,21551522
20230703 00:00,2319500,2339500,2285500,2298800,15554352
20230704 00:00,2285000,2300500,2276800,2292500,10155673
20230705 00:00,2292600,2304100,2255000,2275100,8636414
20230706 00:00,2270000,2284800,2239700,2248500,10283568
20230707 00:00,2248000,2248500,2216000,2222500,9808377
20230710 00:00,2230000,2300000,2230000,2288000,16093831
20230711 00:00,2296500,2299900,2265800,2290900,9158787
20230712 00:00,2285000,2294000,2265000,2269900,8693260
20230713 00:00,2282100,2350000,2282100,2300000,22257672
20230714 00:00,2301500,2309300,2265500,2282800,13004091
20230717 00:00,2270100,2280000,2236000,2256500,10452522
20230718 00:00,2278000,2278800,2245000,2255000,8575776
20230719 00:00,2240000,2249500,2185800,2195000,17600182
20230720 00:00,2190000,2266900,2190000,2210500,14441648
20230721 00:00,2208500,2229800,2197600,2215900,8393526
20230724 00:00,2171500,2208800,2141400,2189800,13719339
20230725 00:00,2249000,2276400,2210200,2263500,19286245
20230726 00:00,2251200,2270000,2236600,2266600,15456786
20230727 00:00,2310000,2328800,2268800,2269800,20859235
20230728 00:00,2269800,2310000,2250500,2300500,18803095
20230731 00:00,2340000,2395000,2331000,2377500,29902754
20230801 00:00,2374000,2391000,2345000,2355000,15615168
20230802 00:00,2370000,2394900,2355000,2365000,14147185
20230803 00:00,2360000,2399700,2355300,2391400,16180526
20230804 00:00,2450000,2499600,2411100,2455100,31569675
20230807 00:00,2445000,2469400,2433100,2464900,14927749
20230808 00:00,2459800,2493300,2448800,2471400,15066676
20230809 00:00,2455000,2476800,2431400,2470000,11684661
20230810 00:00,2479000,2513300,2441200,2465000,14040964
20230811 00:00,2489500,2489500,2415000,2415000,17204064
20230814 00:00,2392000,2399800,2302100,2329000,25693218
20230815 00:00,2328800,2346000,2294000,2313000,14610073
20230816 00:00,2315200,2343800,2301100,2326000,14009045
20230817 00:00,2349900,2365000,2288800,2352500,20442773
20230818 00:00,2352900,2391200,2344200,2358700,16769998
20230821 00:00,2339900,2358700,2322000,2329600,10780439
20230822 00:00,2348000,2351800,2275100,2307500,15188941
20230823 00:00,2307000,2319000,2270000,2275000,11874911
20230824 00:00,2288800,2315400,2265000,2289500,14157716
20230825 00:00,2279300,2299700,2258100,2283400,11185129
20230828 00:00,2415000,2439600,2295000,2305000,22311515
20230829 00:00,2312000,2430000,2309200,2385000,29174995
20230830 00:00,2394000,2420000,2375000,2375000,14591637
20230831 00:00,2371000,2385000,2361300,2365500,9671527
20230901 00:00,2366000,2395100,2346000,2364000,9101132
20230904 00:00,2382100,2387600,2334000,2376500,14052387
20230905 00:00,2370000,2395000,2361600,2368200,11581665
20230906 00:00,2360500,2371700,2328000,2344200,12474783
20230907 00:00,2330000,2337500,2265100,2265100,19266090
20230908 00:00,2250000,2272000,2205000,2229400,16499443
20230911 00:00,2229000,2235500,2196800,2215300,17060897
20230912 00:00,2220000,2224100,2175400,2179300,18231209
20230913 00:00,2170000,2191500,2150300,2166000,15135693
20230914 00:00,2136800,2163000,2130300,2149300,18294104
20230915 00:00,2120000,2140000,2066000,2077600,33679992
20230918 00:00,2060000,2146900,2060000,2130600,26593485
20230919 00:00,2130600,2134800,2106000,2123200,15024395
20230920 00:00,2130000,2133300,2086800,2099000,13087485
20230921 00:00,2100100,2109500,2066700,2067300,16214929
20230922 00:00,2055000,2114500,2055000,2109300,22509065
20230925 00:00,2130200,2136200,2087100,2092800,13605355
20230926 00:00,2066700,2073500,2035000,2045000,20253782
20230927 00:00,2063000,2084900,2024500,2036600,21848959
20230928 00:00,2040000,2065000,2025800,2030300,15809524
20231009 00:00,2010000,2012800,1930000,1955000,33742826
20231010 00:00,1978800,1980000,1947200,1947200,19865460
20231011 00:00,1978700,1986000,1941000,1947700,20248245
20231012 00:00,1950100,1978000,1940000,1959400,24205912
20231013 00:00,1938500,1948300,1896000,1906000,28422238
20231016 00:00,1903400,1905300,1839100,1847600,24683649
20231017 00:00,1855100,1893000,1845700,1854400,21558300
20231018 00:00,1851000,1882500,1836000,1863000,17651925
20231019 00:00,1844100,1856800,1822800,1827000,17454160
20231020 00:00,1790000,1876900,1790000,1810000,30026893
20231023 00:00,1803000,1803000,1758000,1772600,20223321
20231024 00:00,1780000,1792000,1753000,1764200,24379459
20231025 00:00,1782000,1795000,1756800,1759800,21534181
20231026 00:00,1740000,1783000,1688100,1780700,41420567
20231027 00:00,1778500,1858800,1760200,1847200,47795283
20231030 00:00,1870000,1898800,1848000,1880200,32259492
20231031 00:00,1866800,1872200,1846000,1856000,18152535
20231101 00:00,1857900,1903000,1845000,1875400,19727265
20231102 00:00,1885000,1898800,1855700,1855700,13762677
20231103 00:00,1860000,1886800,1846000,1874400,14365450
20231106 00:00,1885700,1971000,1884500,1970800,34968430
20231107 00:00,1959900,1961100,1901200,1912400,26080293
20231108 00:00,1901800,1929400,1900000,1918400,14652166
20231109 00:00,1906300,1925800,1905300,1914500,10997097
20231110 00:00,1890000,1899700,1880500,1890300,11609956
20231113 00:00,1920000,1922000,1870200,1878500,12519595
20231114 00:00,1878500,1888000,1830000,1836800,23488284
20231115 00:00,1868900,1885900,1835800,1844800,23807191
20231116 00:00,1854800,1854900,1801000,1811500,17466200
20231117 00:00,1798500,1812500,1794900,1807300,11084035
20231120 00:00,1807400,1818000,1790100,1803000,12408719
20231121 00:00,1820000,1840000,1800100,1806100,19766221
20231122 00:00,1795500,1813000,1770000,1770000,18688569
20231123 00:00,1760100,1777000,1748900,1777000,15720253
20231124 00:00,1770300,1782000,1745000,1750000,16621248
20231127 00:00,1742900,1745000,1706000,1707000,18422007
20231128 00:00,1700300,1719700,1688700,1719200,20210730
20231129 00:00,1710000,1713800,1663700,1668500,25188527
20231130 00:00,1652200,1686600,1644900,1670000,23027161
20231201 00:00,1672900,1677000,1644300,1655000,16962209
20231204 00:00,1635000,1644400,1612400,1616500,23930401
20231205 00:00,1601500,1623700,1586500,1588100,24807739
20231206 00:00,1586500,1668600,1582200,1628800,36769276
20231207 00:00,1620000,1663600,1616000,1644900,26908427
20231208 00:00,1650000,1663300,1631200,1635900,24502047
20231211 00:00,1620100,1656900,1601600,1653500,21489569
20231212 00:00,1640000,1652200,1629800,1636300,14733877
20231213 00:00,1625500,1635900,1587100,1593500,25259399
20231214 00:00,1608800,1614900,1564400,1566300,22751400
20231215 00:00,1572000,1586800,1546000,1550000,20204635
20231218 00:00,1531100,1536900,1462800,1469700,42912920
20231219 00:00,1463100,1499800,1462700,1490000,25185181
20231220 00:00,1492000,1512000,1483200,1484500,21249368
20231221 00:00,1475700,1553300,1475700,1543900,42131501
20231222 00:00,1535000,1584100,1522000,1562900,28032127
20231225 00:00,1555000,1578800,1548000,1575400,13005608
20231226 00:00,1569700,1575000,1547400,1561300,12767252
20231227 00:00,1575300,1580000,1538700,1543300,17356460
20231228 00:00,1542200,1631600,1535700,1629900,37850179
20231229 00:00,1639800,1650000,1620000,1632600,22683782
20240102 00:00,1622200,1625300,1566200,1568300,21403268
20240103 00:00,1561000,1572800,1544000,1558000,19757581
20240104 00:00,1555000,1557200,1497700,1512000,27241762
20240105 00:00,1509900,1547300,1494900,1509000,21035318
20240108 00:00,1502000,1533900,1490800,1500000,19385405
20240109 00:00,1499600,1513700,1457500,1487000,23391625
20240110 00:00,1469400,1531100,1465500,1506600,23211960
20240111 00:00,1506600,1577700,1485100,1548200,32801802
20240112 00:00,1540000,1573300,1522000,1546300,25462228
20240115 00:00,1535000,1537000,1493500,1517000,17272193
20240116 00:00,1516600,1572500,1505600,1569500,28469270
20240117 00:00,1568600,1568600,1517500,1522400,21761525
20240118 00:00,1501000,1552000,1500100,1546100,30778779
20240119 00:00,1538000,1578900,1534000,1549000,26594908
20240122 00:00,1535000,1599500,1506500,1556600,40488810
20240123 00:00,1550000,1588000,1531900,1539100,32305895
20240124 00:00,1545000,1549900,1495100,1534800,24870983
20240125 00:00,1520000,1551000,1497100,1550000,29479609
20240126 00:00,1525000,1544800,1500000,1500000,27181270
20240129 00:00,1494400,1507800,1470200,1470200,21767500
20240130 00:00,1455000,1474400,1404000,1407500,32727425
20240131 00:00,1450000,1529600,1440000,1515900,59522108
20240201 00:00,1515800,1525200,1485800,1490200,27968844
20240202 00:00,1480000,1490000,1433700,1460000,30706037
20240205 00:00,1426100,1545000,1423000,1519400,47132613
20240206 00:00,1511900,1592600,1508200,1583300,43745926
20240207 00:00,1580000,1597900,1560000,1596000,36607040
20240208 00:00,1595000,1650000,1588800,1628400,30901156
20240219 00:00,1649600,1649600,1590900,1600900,27092476
20240220 00:00,1618800,1618800,1560700,1583300,22194791
20240221 00:00,1573800,1633000,1563400,1612000,25782663
20240222 00:00,1613300,1613300,1588800,1603500,20955947
20240223 00:00,1619700,1620000,1590600,1605000,21017639
20240226 00:00,1592300,1599900,1547000,1560000,36066425
20240227 00:00,1550800,1578500,1545400,1578300,29040075
20240228 00:00,1581800,1633000,1570100,1570100,40091711
20240229 00:00,1561000,1637700,1556600,1635100,39167504
20240301 00:00,1635300,1655600,1624000,1645500,28101336
20240304 00:00,1650000,1678600,1627700,1639000,26808577
20240305 00:00,1621000,1652000,1600000,1646500,27549599
20240306 00:00,1625800,1669000,1617000,1636400,18718009
20240307 00:00,1630000,1641700,1594800,1601500,22145021
20240308 00:00,1591300,1608000,1566500,1580000,20217023
20240311 00:00,1650000,1816500,1641000,1808500,76335047
20240312 00:00,1833400,1864300,1800000,1858400,62164900
20240313 00:00,1870000,1876900,1833000,1851800,34795798
20240314 00:00,1848900,1879600,1829600,1838100,30535646
20240315 00:00,1836300,1839000,1768500,1810000,35483644
20240318 00:00,1900400,1937600,1889500,1909600,48305173
20240319 00:00,1904900,1923000,1866000,1872500,26957576
20240320 00:00,1855100,1912400,1855100,1894800,21031584
20240321 00:00,1895100,1918800,1890800,1890800,18756720
20240322 00:00,1890900,1899100,1849900,1865100,19103367
20240325 00:00,1855700,1882000,1844800,1848000,16413365
20240326 00:00,1857000,1931300,1856900,1918000,30247308
20240327 00:00,1917400,1917500,1880000,1880000,20645704
20240328 00:00,1880700,1917000,1866000,1887800,20036725
20240329 00:00,1903000,1950000,1893800,1901600,16464806
20240401 00:00,1940000,1998300,1934000,1978400,27513187
20240402 00:00,1981000,2015700,1965000,1997000,24038110
20240403 00:00,1989400,1989500,1946000,1976500,23489041
20240408 00:00,1976500,1999000,1946000,1946000,18957556
20240409 00:00,1940000,1965000,1937100,1960000,14570001
20240410 00:00,1941100,1950000,1915300,1927400,17961495
20240411 00:00,1908100,1943000,1870000,1926000,19295444
20240412 00:00,1910000,1919800,1880100,1883900,16625645
20240415 00:00,1938500,1971400,1918600,1971400,30548250
20240416 00:00,1990000,1993000,1949200,1971500,27623120
20240417 00:00,1953500,1969300,1930200,1959900,21619164
20240418 00:00,1939700,1974500,1913900,1955600,19539576
20240419 00:00,1930600,1944600,1895100,1908000,18491472
20240422 00:00,1928000,1948900,1905700,1906000,15098743
20240423 00:00,1911300,1925000,1878800,1899300,11113796
20240424 00:00,1920000,1924000,1864000,1896000,15154279
20240425 00:00,1885700,1943500,1878900,1932000,16418323
20240426 00:00,1920100,1988800,1920100,1984800,22488071
20240429 00:00,2005700,2135000,2000000,2096300,43863035
20240430 00:00,2057600,2057600,2020000,2026000,21433024
20240506 00:00,2110000,2117000,2060300,2069800,27099899
20240507 00:00,2061800,2078800,2051500,2068800,13179902
20240508 00:00,2070000,2078000,2031100,2032300,12432997
20240509 00:00,2062700,2105100,2062000,2094000,21921628
20240510 00:00,2094000,2094000,2030000,2035000,22801132
20240513 00:00,1963000,2017700,1955100,1993500,22196723
20240514 00:00,2006000,2012000,1981200,1990100,10694712
20240515 00:00,1990100,2033300,1975000,1978900,13074116
20240516 00:00,1988000,2016400,1969800,1996700,15378204
20240517 00:00,1997000,2030000,1985800,2030000,18496201
20240520 00:00,2072000,2078800,2030100,2034500,19917171
20240521 00:00,2036700,2045800,2005600,2015600,12296358
20240522 00:00,2025000,2070000,2016000,2048900,25236561
20240523 00:00,2042000,2056500,2031300,2043400,17654820
20240524 00:00,2028000,2048600,2007900,2009800,15510693
20240527 00:00,2018000,2018000,1985000,2000100,16361785
20240528 00:00,1994600,2005800,1976000,1978000,12689994
20240529 00:00,1980100,2025000,1978000,1987900,13338755
20240530 00:00,1990500,2008800,1976600,1993500,12784004
20240531 00:00,1993500,2022500,1977600,1977600,13808627
20240603 00:00,1977600,2036000,1958000,2025000,18718068
20240604 00:00,2019900,2072400,2010000,2059700,17714939
20240605 00:00,2057000,2078500,2040100,2041200,11777390
20240606 00:00,2039800,2068800,2022000,2047900,12412570
20240607 00:00,1988600,2024500,1875900,1932000,51686760
20240611 00:00,1890000,1920000,1846100,1887700,42072363
20240612 00:00,1860000,1897600,1854800,1856000,20310392
20240613 00:00,1870000,1900100,1851200,1851800,22117637
20240614 00:00,1861000,1865800,1785800,1848900,37184949
20240617 00:00,1825500,1905000,1823100,1882000,26929318
20240618 00:00,1881500,1904700,1870200,1903300,15652909
20240619 00:00,1906000,1907000,1876800,1890100,10753975
20240620 00:00,1899900,1901100,1871000,1879900,11562370
20240621 00:00,1883100,1889600,1823700,1851600,18467717
20240624 00:00,1830000,1879900,1830000,1869800,18035490
20240625 00:00,1870000,1892000,1856000,1863200,14414412
20240626 00:00,1851200,1866300,1832000,1855100,10481398
20240627 00:00,1855100,1858800,1830100,1850000,12653577
20240628 00:00,1838000,1854800,1798400,1800300,19420506
20240701 00:00,1791900,1792800,1711700,1760700,26995744
20240702 00:00,1738500,1769600,1721100,1760800,14415586
20240703 00:00,1770000,1825000,1763100,1795000,16205321
20240704 00:00,1803900,1829900,1792000,1796000,11834646
20240705 00:00,1810000,1824900,1765000,1776200,13524707
20240708 00:00,1760100,1783700,1750100,1759100,10806397
20240709 00:00,1753000,1773000,1730900,1757700,16443915
20240710 00:00,1750100,1800900,1730500,1730500,17772919
20240711 00:00,1750000,1789800,1734900,1770100,20811148
20240712 00:00,1778500,1817700,1770000,1798000,19550460
20240715 00:00,1783000,1799500,1771100,1781200,11469696
20240716 00:00,1775000,1805000,1773000,1793000,15148737
20240717 00:00,1780000,1826600,1759400,1808900,18590141
20240718 00:00,1800000,1891000,1796800,1883500,31994401
20240719 00:00,1863500,1900900,1862000,1894400,20847631
20240722 00:00,1911900,1941800,1874000,1895200,17168252
20240723 00:00,1890100,1897000,1862000,1862000,11903104
20240724 00:00,1860000,1890900,1853900,1863200,14468136
20240725 00:00,1861200,1907300,1850600,1877300,20595888
20240726 00:00,1900000,1933000,1880500,1893500,23347718
20240729 00:00,1870000,1870000,1800000,1845300,21362366
20240730 00:00,1832200,1853300,1832200,1848900,12725163
20240731 00:00,1820000,1868800,1820000,1863100,19896940
20240801 00:00,1850000,1860000,1801000,1803000,23012659
20240802 00:00,1790000,1800000,1767400,1770900,15493685
20240805 00:00,1750100,1801900,1750000,1770000,19347659
20240806 00:00,1784100,1793900,1737100,1749500,15768703
20240807 00:00,1749500,1762300,1736700,1736700,12753959
20240808 00:00,1730100,1736000,1701200,1724000,14658996
20240809 00:00,1736000,1748700,1700000,1700000,15412989
20240812 00:00,1705700,1711200,1668000,1690000,17415581
20240813 00:00,1688900,1749600,1683800,1737800,19389256
20240814 00:00,1729900,1744500,1717200,1722100,9966285
20240815 00:00,1720000,1746000,1712900,1734000,14481202
20240816 00:00,1734000,1760000,1728800,1736200,11150641
20240819 00:00,1733500,1779400,1731500,1756000,14035843
20240820 00:00,1750000,1760000,1736600,1748700,8436955
20240821 00:00,1740000,1754100,1720000,1740100,11147405
20240822 00:00,1749800,1799700,1743000,1788000,19901136
20240823 00:00,1770000,1825200,1770000,1818000,18415176
20240826 00:00,1819000,1845600,1810000,1839200,14838749
20240827 00:00,1825200,1844900,1815000,1835000,9976992
20240828 00:00,1828000,1836900,1812800,1828200,10639015
20240829 00:00,1791700,1829900,1791700,1808000,15670242
20240830 00:00,1808000,1859600,1808000,1843400,25429171
20240902 00:00,1844400,1855900,1810000,1811900,12985176
20240903 00:00,1803000,1867000,1800200,1856500,18196886
20240904 00:00,1853200,1890000,1848500,1871500,16564524
20240905 00:00,1871500,1895500,1858000,1868000,12318215
20240906 00:00,1861200,1885000,1854000,1859500,7525486
20240909 00:00,1851100,1886600,1834700,1851500,13475355
20240910 00:00,1855000,1855000,1810500,1811600,15424413
20240911 00:00,1824000,1877800,1811600,1865600,21197083
20240912 00:00,1880000,1921600,1867100,1893500,20709986
20240913 00:00,1888800,1888800,1835000,1835000,17287288
20240918 00:00,1836000,1874300,1832900,1864000,11377895
20240919 00:00,1870000,1882200,1836000,1869000,15769409
20240920 00:00,1869000,1879000,1836800,1856000,15502703
20240923 00:00,1866600,1894300,1855000,1882000,15792549
20240924 00:00,1919600,1981700,1888900,1975200,35451735
20240925 00:00,2073900,2074000,2025900,2031000,42010119
20240926 00:00,2037000,2073300,1989300,2055100,35489346
20240927 00:00,2120000,2316800,2116700,2268100,70181326
20240930 00:00,2330200,2550000,2320000,2518900,91361145
20241008 00:00,2960000,3015000,2676600,2990000,137646479
20241009 00:00,2799000,2799900,2550000,2550000,108691594
20241010 00:00,2550000,2659900,2501600,2580000,60833833
20241011 00:00,2555000,2555000,2379300,2417900,47640230
20241014 00:00,2499900,2528000,2449400,2497200,46759863
20241015 00:00,2498100,2508400,2411300,2412200,32765334
20241016 00:00,2388200,2388200,2333300,2338500,33585954
20241017 00:00,2340000,2388800,2308600,2315000,26164672
20241018 00:00,2300000,2588800,2296000,2498900,68013787
20241021 00:00,2590000,2625300,2517500,2533600,58455809
20241022 00:00,2540000,2545600,2472600,2505500,27876033
20241023 00:00,2478100,2549400,2468600,2493000,32154122
20241024 00:00,2497700,2515000,2450000,2461600,21465790
20241025 00:00,2523400,2650000,2463000,2588800,57898551
20241028 00:00,2561300,2586100,2530000,2562400,27601935
20241029 00:00,2562400,2577100,2512400,2517800,26994808
20241030 00:00,2500000,2523000,2445000,2480300,27134374
