ts_code,trade_date,name,close,pct_change,vol,amount,pe,pb,total_mv
801161.SI,20241219,电力,3220.83,-1.15,432514.0,2667596.0,17.91,1.54,305180503.653924
801160.SI,20241219,公用事业,2417.58,-1.14,456757.0,2853657.0,17.66,1.56,329177303.036239
801156.SI,20241219,医疗服务,5206.86,-0.75,64050.0,991437.0,35.1,2.87,69943311.653266
801155.SI,20241219,中药Ⅱ,6811.47,0.36,110568.0,1032374.0,28.39,2.45,95095382.465544
801154.SI,20241219,医药商业,5350.95,-0.75,43099.0,475045.0,18.95,1.46,33395744.357741
801153.SI,20241219,医疗器械,6343.47,-0.5,68829.0,1326150.0,31.75,2.71,132840315.92075
801152.SI,20241219,生物制品,6170.28,-0.1,30874.0,533166.0,31.74,2.39,77253273.567414
801151.SI,20241219,化学制药,10478.43,-0.15,177424.0,1807973.0,37.13,2.82,173477037.109681
801150.SI,20241219,医药生物,7505.59,-0.25,494844.0,6166146.0,31.96,2.57,582005065.074396
801145.SI,20241219,文娱用品,1786.43,-1.72,40479.0,569456.0,40.58,3.2,10946889.174731
801143.SI,20241219,造纸,2311.23,-0.87,83239.0,426254.0,22.1,1.21,15693081.234892
801142.SI,20241219,家居用品,1706.52,-0.86,75048.0,630739.0,21.26,1.95,42923617.101158
801141.SI,20241219,包装印刷,2456.17,-0.33,74988.0,544779.0,36.8,2.02,21149506.522212
801140.SI,20241219,轻工制造,2126.6,-0.82,273754.0,2171229.0,26.09,1.78,90713094.032993
801133.SI,20241219,饰品,1401.17,-0.34,19234.0,126951.0,15.05,1.97,10868162.98968
801132.SI,20241219,服装家纺,1448.21,-0.63,111548.0,811545.0,23.37,1.65,31052680.1118
801131.SI,20241219,纺织制造,1807.97,-0.38,52225.0,316127.0,21.74,1.69,21007177.882041
801130.SI,20241219,纺织服饰,1543.61,-0.5,183007.0,1254624.0,20.83,1.71,62928020.983521
801129.SI,20241219,调味发酵品Ⅱ,7575.03,-1.04,20143.0,203928.0,23.35,4.44,39923504.854376
801128.SI,20241219,休闲食品,1838.57,-0.84,34428.0,473334.0,30.94,2.81,16880643.532977
801127.SI,20241219,饮料乳品,7787.15,-1.33,44441.0,509826.0,19.46,3.43,47077139.058008
801126.SI,20241219,非白酒,4323.02,-0.77,16551.0,202060.0,32.42,3.26,21941134.609193
801125.SI,20241219,白酒Ⅱ,51303.31,-1.46,23835.0,1503914.0,20.31,5.48,341427663.631805
801124.SI,20241219,食品加工,14231.83,-0.36,46728.0,411398.0,26.96,2.36,23882038.557682
801120.SI,20241219,食品饮料,18236.22,-1.31,186126.0,3304459.0,21.22,4.49,491132124.244041
801116.SI,20241219,家电零部件Ⅱ,4633.86,0.88,59865.0,808846.0,31.24,3.18,23933281.225578
801115.SI,20241219,照明设备Ⅱ,3767.6,-0.9,56855.0,243937.0,35.91,1.88,6513607.069994
801114.SI,20241219,厨卫电器,11452.58,-0.27,13107.0,190129.0,20.31,2.24,7043655.320599
801113.SI,20241219,小家电,4905.14,-0.94,17617.0,321740.0,22.71,3.29,22288494.520898
801112.SI,20241219,黑色家电,2122.65,0.1,47210.0,530368.0,37.98,2.5,14537154.465199
801111.SI,20241219,白色家电,19319.7,0.61,34816.0,671598.0,12.2,2.42,102826201.424796
801110.SI,20241219,家用电器,8498.45,0.4,234398.0,2797069.0,15.22,2.52,178189230.999323
801104.SI,20241219,软件开发,6648.08,0.67,290122.0,5997592.0,134.55,4.79,183904975.539527
801103.SI,20241219,IT服务Ⅱ,5113.76,2.5,565257.0,7771497.0,100.47,3.53,126618660.050284
801102.SI,20241219,通信设备,3120.72,3.32,336746.0,8218063.0,36.69,3.7,127495593.271964
801101.SI,20241219,计算机设备,2697.26,2.55,202971.0,4497496.0,35.63,3.54,115588407.841103
801096.SI,20241219,商用车,7946.1,-0.95,52232.0,679124.0,37.32,3.06,29661926.062993
801095.SI,20241219,乘用车,19722.69,-0.47,50475.0,1103545.0,28.81,2.74,134181255.974711
801093.SI,20241219,汽车零部件,6307.37,0.04,467970.0,3940333.0,22.39,2.21,184349460.861431
801092.SI,20241219,汽车服务,533.81,-0.77,42234.0,249368.0,70.37,2.0,6890588.891667
801086.SI,20241219,电子化学品Ⅱ,5454.34,0.72,41623.0,758230.0,57.83,3.35,30013502.11297
801085.SI,20241219,消费电子,6983.86,2.52,297361.0,4800187.0,30.84,3.52,193049824.089014
801084.SI,20241219,光学光电子,1557.1,1.24,399652.0,3318521.0,57.68,2.07,104536460.451821
801083.SI,20241219,元件,6848.52,2.07,128351.0,2412916.0,38.97,3.44,88227717.451798
801082.SI,20241219,其他电子Ⅱ,10770.37,0.61,81056.0,1520917.0,60.97,4.19,23754367.686747
801081.SI,20241219,半导体,4825.69,1.86,223802.0,11377293.0,89.68,4.86,393486931.644286
801080.SI,20241219,电子,4542.54,1.82,1171845.0,24188065.0,55.82,3.64,833068803.436635
801078.SI,20241219,自动化设备,13015.91,1.55,118934.0,2644955.0,45.89,4.09,80835793.250415
801077.SI,20241219,工程机械,18567.06,-0.14,45865.0,474306.0,19.97,1.83,56776336.442964
801076.SI,20241219,轨交设备Ⅱ,6426.81,-0.88,43282.0,308726.0,21.71,1.44,43626643.426354
801074.SI,20241219,专用设备,8182.42,0.33,277210.0,2679124.0,30.53,2.37,101360147.898316
801072.SI,20241219,通用设备,5039.67,1.02,426426.0,4364576.0,41.71,2.54,112433087.325269
801056.SI,20241219,能源金属,10844.36,-0.5,16170.0,360050.0,32.03,1.62,31239821.831468
801055.SI,20241219,工业金属,1800.99,-0.44,184053.0,1283163.0,14.16,1.92,132108346.229612
801054.SI,20241219,小金属,16126.45,-0.13,30799.0,504219.0,32.38,2.54,38895508.492786
801053.SI,20241219,贵金属,13779.03,-1.31,36922.0,426794.0,25.04,2.85,29414154.410894
801051.SI,20241219,金属新材料,6630.59,0.71,77498.0,649768.0,43.15,2.89,21763971.094057
801050.SI,20241219,有色金属,4471.53,-0.41,345442.0,3223994.0,18.98,2.06,253421802.058817
801045.SI,20241219,特钢Ⅱ,3986.81,-0.1,21008.0,150885.0,17.81,1.43,17719932.175102
801044.SI,20241219,普钢,2182.92,-0.75,221155.0,643197.0,34.88,0.81,53249799.114057
801043.SI,20241219,冶钢原料,2625.29,-0.56,19480.0,110216.0,30.48,1.55,12527049.102802
801040.SI,20241219,钢铁,2212.49,-0.56,261643.0,904298.0,27.94,0.98,83496780.391961
801039.SI,20241219,非金属材料Ⅱ,3766.04,0.52,4389.0,133041.0,31.6,2.82,6627771.363548
801038.SI,20241219,农化制品,4002.06,-0.26,108790.0,1067156.0,20.27,1.74,61852727.840079
801037.SI,20241219,橡胶,4196.83,-0.18,16997.0,203620.0,42.19,2.29,9261502.150108
801036.SI,20241219,塑料,2838.86,-0.58,82909.0,828231.0,43.1,2.02,35158312.513839
801034.SI,20241219,化学制品,5534.59,0.16,140064.0,1663460.0,25.18,2.05,139912931.640008
801033.SI,20241219,化学原料,2695.36,-1.26,114334.0,826935.0,18.89,1.45,62460708.586015
801032.SI,20241219,化学纤维,3879.07,-0.95,60346.0,515553.0,32.77,1.56,18113988.845786
801030.SI,20241219,基础化工,3401.35,-0.32,527830.0,5237996.0,24.14,1.83,333387942.939383
801018.SI,20241219,动物保健Ⅱ,3585.11,0.32,11153.0,75552.0,45.91,1.76,5326797.983626
801017.SI,20241219,养殖业,2912.9,-0.21,45614.0,372876.0,15.94,2.55,52887922.647468
801016.SI,20241219,种植业,2552.04,-3.49,69627.0,496260.0,48.59,2.72,14354719.716591
801015.SI,20241219,渔业,817.69,-1.61,18389.0,74308.0,118.66,1.84,1931339.157001
801014.SI,20241219,饲料,4180.31,1.18,23409.0,216063.0,40.0,2.42,19588901.070134
801012.SI,20241219,农产品加工,2105.06,-0.88,24651.0,203180.0,35.9,1.97,29611697.840707
801010.SI,20241219,农林牧渔,2617.96,-0.53,219664.0,1548526.0,23.5,2.38,125894993.804707
801005.SI,20241219,申万创业,2877.22,0.59,2217193.0,37578442.0,36.53,3.61,1305230562.70513
801003.SI,20241219,申万Ａ指,3788.33,0.12,12739225.0,144333978.0,17.82,1.78,8648615134.55209
801002.SI,20241219,申万中小,6455.17,0.53,3344890.0,31917847.0,25.06,2.26,1162095797.71672
801001.SI,20241219,申万50,3046.65,-0.06,518242.0,12339027.0,13.44,1.85,2135814556.77935
801995.SI,20251231,电视广播Ⅱ,1220.36,0.27,73103.0,510820.0,63.39,1.29,16944188.0
801994.SI,20251231,教育,2379.74,2.02,76151.0,489713.0,102.27,4.62,9729732.0
801993.SI,20251231,旅游及景区,2500.22,0.65,45143.0,410004.0,55.04,3.13,15075869.0
801992.SI,20251231,航运港口,3030.32,-0.13,119579.0,785406.0,11.57,1.21,99021218.0
801991.SI,20251231,航空机场,3375.94,3.11,123519.0,634697.0,66.69,3.05,65375106.0
801982.SI,20251231,化妆品,7082.06,1.59,19569.0,285808.0,37.41,3.15,13045164.0
801981.SI,20251231,个护用品,1592.36,0.5,8163.0,114930.0,35.0,2.51,8947608.0
801980.SI,20251231,美容护理,4375.58,0.84,29968.0,449861.0,37.93,3.17,29008913.0
801972.SI,20251231,环保设备Ⅱ,1985.19,0.57,30232.0,371840.0,43.31,2.17,14517667.0
801971.SI,20251231,环境治理,1936.71,0.04,131641.0,1404658.0,26.76,1.58,76749160.0
801970.SI,20251231,环保,1958.5,0.14,161874.0,1776498.0,28.98,1.67,91266827.0
801963.SI,20251231,炼化及贸易,3009.13,-0.26,92071.0,898488.0,24.57,1.34,287711433.0
801962.SI,20251231,油服工程,2229.99,-0.67,32978.0,166710.0,21.96,1.52,18783682.0
801960.SI,20251231,石油石化,2586.74,-0.22,176381.0,1349905.0,21.15,1.39,320064336.0
801952.SI,20251231,焦炭Ⅱ,1414.13,-0.76,23626.0,94977.0,,1.43,5775267.0
801951.SI,20251231,煤炭开采,3082.14,-0.5,91241.0,565672.0,16.46,1.27,154505167.0
801950.SI,20251231,煤炭,2751.81,-0.52,114867.0,660649.0,17.7,1.28,160280434.0
801890.SI,20251231,机械设备,2150.73,-0.09,930568.0,18300584.0,39.31,3.18,556164206.0
801881.SI,20251231,摩托车及其他,3706.27,0.08,8698.0,190844.0,34.34,3.79,21975681.0
801880.SI,20251231,汽车,7976.9,-0.32,757501.0,11676742.0,29.51,2.72,470809377.0
801863.SI,20251231,新股指数,2185.97,-0.72,31908.0,1759549.0,66.17,5.3,213852736.0
801853.SI,20251231,绩优股指数,5891.88,-1.17,179115.0,12577930.0,24.55,6.27,1017006498.0
801852.SI,20251231,微利股指数,2674.18,0.97,220860.0,3868150.0,118.6,2.36,100654110.0
801851.SI,20251231,亏损股指数,4080.24,0.27,2617743.0,36604105.0,,3.28,960962092.0
801843.SI,20251231,低价股指数,15509.65,-0.15,1969643.0,7304928.0,32.11,1.17,340756584.0
801842.SI,20251231,中价股指数,4367.98,0.41,534804.0,9860913.0,29.23,2.08,344093059.0
801841.SI,20251231,高价股指数,4001.78,-1.38,231022.0,32008368.0,37.67,6.37,1898375612.0
801833.SI,20251231,低市净率指数,7482.66,0.04,1249433.0,7792379.0,9.51,0.6,1646495793.0
801832.SI,20251231,中市净率指数,4685.58,0.22,568372.0,11060618.0,39.56,2.96,352767433.0
801831.SI,20251231,高市净率指数,2057.45,-1.06,395393.0,22714616.0,59.99,11.11,1144689706.0
801823.SI,20251231,低市盈率指数,7829.28,0.04,898356.0,13311797.0,10.27,1.19,1562904671.0
801822.SI,20251231,中市盈率指数,4459.56,-0.83,596136.0,13276012.0,40.32,3.91,636068897.0
801821.SI,20251231,高市盈率指数,1383.69,-0.33,693434.0,19105855.0,183.06,8.23,535565065.0
801813.SI,20251231,小盘指数,5627.3,0.15,2419177.0,44496947.0,38.04,2.35,1600367718.0
801812.SI,20251231,中盘指数,4661.93,-0.04,1622170.0,35208357.0,29.39,2.39,1854296965.0
801811.SI,20251231,大盘指数,4116.88,-0.53,1315806.0,34920840.0,16.43,1.73,4809695755.0
801790.SI,20251231,非银金融,2054.14,-0.46,319489.0,4363076.0,13.27,1.38,655843980.0
801785.SI,20251231,农商行Ⅱ,807.41,0.77,26651.0,146896.0,6.07,0.58,25421363.0
801784.SI,20251231,城商行Ⅱ,1008.67,-0.32,57555.0,477410.0,5.63,0.52,118799698.0
801783.SI,20251231,股份制银行Ⅱ,4636.97,-0.14,75207.0,726968.0,6.16,0.5,274797733.0
801782.SI,20251231,国有大型银行Ⅱ,2012.78,0.72,113611.0,801403.0,7.78,0.65,708662403.0
801780.SI,20251231,银行,4183.0,0.12,273022.0,2152678.0,6.4,0.54,1127681198.0
801770.SI,20251231,通信,5501.52,-1.35,363823.0,12293836.0,49.47,4.9,382775626.0
801769.SI,20251231,出版,1585.06,1.76,40835.0,507005.0,21.77,1.67,27229096.0
801767.SI,20251231,数字媒体,1872.27,3.09,29700.0,709506.0,99.28,3.2,14873179.0
801766.SI,20251231,影视院线,1342.19,0.14,107856.0,892383.0,89.58,3.28,22958358.0
801765.SI,20251231,广告营销,2865.76,5.44,251966.0,2754400.0,48.22,4.63,31380391.0
801764.SI,20251231,游戏Ⅱ,3521.02,-0.13,83263.0,1327733.0,38.4,4.0,59687139.0
801760.SI,20251231,传媒,819.69,1.54,586722.0,6701847.0,43.42,3.06,173072352.0
801750.SI,20251231,计算机,5211.26,0.83,723442.0,14137366.0,85.71,4.41,470800742.0
801745.SI,20251231,军工电子Ⅱ,7150.55,3.09,260980.0,7318684.0,134.0,4.95,121073632.0
801744.SI,20251231,航海装备Ⅱ,2962.94,-0.13,31454.0,513377.0,39.42,2.02,34543730.0
801743.SI,20251231,地面兵装Ⅱ,19881.86,0.24,42421.0,750555.0,140.16,3.87,17736550.0
801742.SI,20251231,航空装备Ⅱ,10767.24,0.55,126988.0,3853706.0,87.67,4.05,115952390.0
801741.SI,20251231,航天装备Ⅱ,35222.85,9.73,112905.0,4005550.0,565.81,6.34,39047729.0
801740.SI,20251231,国防军工,1980.68,2.13,574749.0,16441873.0,91.39,3.85,328354032.0
801738.SI,20251231,电网设备,5484.07,-0.59,341130.0,4161413.0,31.81,2.91,155738722.0
801737.SI,20251231,电池,23805.09,-0.9,190349.0,6107638.0,37.13,3.76,341627119.0
801736.SI,20251231,风电设备,2581.73,0.57,89106.0,1778732.0,42.52,1.98,42990038.0
801735.SI,20251231,光伏设备,6767.35,-1.87,192016.0,4064807.0,45.51,3.09,167195912.0
801733.SI,20251231,其他电源设备Ⅱ,37655.87,-0.03,63006.0,1314654.0,64.33,3.21,57442135.0
801731.SI,20251231,电机Ⅱ,16888.56,-0.23,75721.0,1922032.0,69.45,4.46,32533759.0
801730.SI,20251231,电力设备,10088.23,-0.9,951329.0,19349276.0,39.36,3.27,797527685.0
801726.SI,20251231,工程咨询服务Ⅱ,2164.35,1.18,36736.0,592035.0,36.32,1.9,22126747.0
801724.SI,20251231,专业工程,1863.79,0.47,86227.0,751380.0,19.32,1.14,39965538.0
801723.SI,20251231,基础建设,2295.38,0.25,129419.0,971657.0,9.89,0.63,81555390.0
801722.SI,20251231,装修装饰Ⅱ,4662.98,1.31,53096.0,756137.0,83.63,2.53,12023191.0
801721.SI,20251231,房屋建设Ⅱ,3209.53,-0.65,30728.0,167688.0,7.01,0.51,28919423.0
801720.SI,20251231,建筑装饰,2124.98,0.4,336206.0,3238897.0,12.76,0.79,184590289.0
801713.SI,20251231,装修建材,5154.27,-0.12,55655.0,466449.0,39.76,2.02,27558172.0
801712.SI,20251231,玻璃玻纤,11391.54,-0.29,81862.0,1062388.0,34.32,2.15,27353682.0
801711.SI,20251231,水泥,4990.11,0.45,56361.0,485651.0,20.02,0.82,27565058.0
801710.SI,20251231,建筑材料,5362.85,0.02,193878.0,2014488.0,28.86,1.37,82476912.0
801300.SI,20251231,申万300指数,3475.12,-0.47,2107428.0,55674314.0,18.83,1.99,5176868207.0
801280.SI,20251231,申万服务,2832.47,0.26,3681224.0,42262935.0,11.92,1.62,3557688523.0
801270.SI,20251231,申万投资,4224.01,0.36,2346977.0,29352359.0,20.49,2.5,1701714138.0
801260.SI,20251231,申万消费,6604.76,-0.39,1278728.0,20024671.0,18.92,3.61,1670206646.0
801250.SI,20251231,申万制造,6630.52,-0.56,4670314.0,111678808.0,40.32,5.27,3749224537.0
801231.SI,20251231,综合Ⅱ,3919.99,-0.93,45070.0,400136.0,55.39,2.45,15582032.0
801230.SI,20251231,综合,3923.18,-0.93,45070.0,400136.0,55.39,2.45,15582032.0
801223.SI,20251231,通信服务,2269.66,0.91,92075.0,1431663.0,26.1,1.87,107773365.0
801219.SI,20251231,酒店餐饮,1924.31,2.51,13194.0,142007.0,44.75,1.96,7001356.0
801218.SI,20251231,专业服务,5901.52,0.26,24755.0,400621.0,27.58,2.54,21192026.0
801210.SI,20251231,社会服务,8764.42,1.04,160741.0,1457671.0,45.96,2.94,54082517.0
801206.SI,20251231,互联网电商,11567.47,0.69,25612.0,313192.0,40.87,2.83,13182513.0
801204.SI,20251231,专业连锁Ⅱ,4730.44,0.64,15681.0,217258.0,76.37,3.52,6051613.0
801203.SI,20251231,一般零售,3668.69,-0.56,276297.0,2130926.0,58.74,1.73,59415860.0
801202.SI,20251231,贸易Ⅱ,4773.7,-0.21,16135.0,120598.0,29.3,1.57,15432006.0
801200.SI,20251231,商贸零售,2422.59,0.63,342040.0,3552032.0,51.3,2.06,112544601.0
801194.SI,20251231,保险Ⅱ,1505.88,-0.49,14657.0,603041.0,8.28,1.34,242655480.0
801193.SI,20251231,证券Ⅱ,6932.99,-0.5,213297.0,2709749.0,17.78,1.39,355648709.0
801191.SI,20251231,多元金融,1324.55,0.05,91536.0,1050287.0,30.28,1.43,57539791.0
801183.SI,20251231,房地产服务,930.14,0.84,38841.0,158089.0,39.76,1.61,5631917.0
801181.SI,20251231,房地产开发,2533.73,1.15,404972.0,2370096.0,60.83,0.79,110885602.0
801180.SI,20251231,房地产,2197.09,1.13,443813.0,2528185.0,59.26,0.81,116517519.0
801179.SI,20251231,铁路公路,1622.54,-0.05,61183.0,481603.0,16.94,0.95,76908554.0
801178.SI,20251231,物流,4624.87,-0.2,81615.0,717450.0,18.0,1.23,70365575.0
801170.SI,20251231,交通运输,2280.32,0.64,385896.0,2619156.0,18.42,1.33,311670453.0
801163.SI,20251231,燃气Ⅱ,3247.05,-0.22,54028.0,538391.0,23.89,2.01,27786691.0
801161.SI,20251231,电力,3166.7,-0.38,276423.0,1934738.0,18.93,1.55,326742174.0
801160.SI,20251231,公用事业,2420.02,-0.36,330450.0,2473130.0,19.32,1.59,354528865.0
801156.SI,20251231,医疗服务,6273.96,-0.63,62503.0,1183640.0,31.28,3.17,81778250.0
801155.SI,20251231,中药Ⅱ,6234.32,-0.31,70750.0,624522.0,26.63,2.24,86213498.0
801154.SI,20251231,医药商业,5280.19,-0.99,65823.0,827874.0,20.67,1.41,33636640.0
801153.SI,20251231,医疗器械,6302.86,-0.74,48124.0,1222384.0,38.57,2.67,134239451.0
801152.SI,20251231,生物制品,6071.66,-0.18,27860.0,565211.0,45.46,2.3,79939215.0
801151.SI,20251231,化学制药,12742.31,-0.27,136760.0,2188948.0,45.41,3.39,216169137.0
801150.SI,20251231,医药生物,8084.61,-0.45,411820.0,6612580.0,36.21,2.71,631976191.0
801145.SI,20251231,文娱用品,1891.64,0.0,17668.0,246245.0,45.27,3.32,11596482.0
801143.SI,20251231,造纸,2452.46,-0.79,72267.0,480547.0,31.58,1.34,17031573.0
801142.SI,20251231,家居用品,1929.09,-0.68,47488.0,729835.0,27.41,2.2,62217074.0
801141.SI,20251231,包装印刷,3116.15,1.14,167996.0,1606896.0,38.9,2.61,26027367.0
801140.SI,20251231,轻工制造,2434.85,-0.08,305420.0,3063523.0,32.75,2.08,116872496.0
801133.SI,20251231,饰品,1578.14,1.23,20941.0,160535.0,30.06,2.2,11822465.0
801132.SI,20251231,服装家纺,1576.66,0.48,87044.0,929356.0,29.2,1.85,33196838.0
801131.SI,20251231,纺织制造,1964.86,0.31,62628.0,673562.0,24.57,1.82,21678279.0
801130.SI,20251231,纺织服饰,1692.13,0.56,170613.0,1763453.0,27.75,1.9,66697582.0
801129.SI,20251231,调味发酵品Ⅱ,6904.02,0.19,18126.0,257420.0,28.73,3.57,34608252.0
801128.SI,20251231,休闲食品,1993.05,0.34,14135.0,223057.0,36.2,3.07,18452706.0
801127.SI,20251231,饮料乳品,7965.36,0.15,28068.0,380155.0,25.44,3.46,49679421.0
801126.SI,20251231,非白酒,3844.48,0.32,10721.0,133178.0,27.49,2.79,19696253.0
801125.SI,20251231,白酒Ⅱ,43231.01,-1.01,11055.0,1083352.0,18.29,4.38,287898721.0
801124.SI,20251231,食品加工,14160.64,-0.18,27028.0,263921.0,27.48,2.24,25256933.0
801120.SI,20251231,食品饮料,16217.81,-0.59,109133.0,2341083.0,20.86,3.79,435592286.0
801116.SI,20251231,家电零部件Ⅱ,8245.29,3.06,87484.0,3091046.0,46.34,4.54,38687335.0
801115.SI,20251231,照明设备Ⅱ,3840.69,0.89,8260.0,79328.0,46.0,2.02,7172002.0
801114.SI,20251231,厨卫电器,10010.63,0.28,6804.0,75137.0,18.89,1.91,6257837.0
801113.SI,20251231,小家电,5250.3,0.06,12622.0,318377.0,26.44,3.25,24168123.0
801112.SI,20251231,黑色家电,2222.36,-0.07,21262.0,241843.0,27.6,2.54,16472310.0
801111.SI,20251231,白色家电,19049.68,-0.99,21515.0,635234.0,10.82,2.19,100494785.0
801110.SI,20251231,家用电器,9213.92,-0.01,162227.0,4477812.0,14.82,2.5,194604819.0
801104.SI,20251231,软件开发,7134.41,0.86,239733.0,5622363.0,130.82,5.27,197504807.0
801103.SI,20251231,IT服务Ⅱ,5522.74,1.13,302026.0,4989913.0,121.24,3.96,142488310.0
801102.SI,20251231,通信设备,6908.1,-1.84,271748.0,10862174.0,61.79,7.68,275002260.0
801101.SI,20251231,计算机设备,3112.61,0.43,181683.0,3525090.0,45.28,3.95,130807626.0
801096.SI,20251231,商用车,9267.94,0.34,32176.0,396580.0,33.53,3.69,33410440.0
801095.SI,20251231,乘用车,18901.1,-1.05,47845.0,1063536.0,26.43,2.23,126969176.0
801093.SI,20251231,汽车零部件,8589.67,-0.19,656546.0,9945768.0,29.72,2.81,281944508.0
801092.SI,20251231,汽车服务,494.87,0.22,12236.0,80014.0,52.38,1.83,6509571.0
801086.SI,20251231,电子化学品Ⅱ,7647.7,0.17,57248.0,1425523.0,71.65,4.24,43562367.0
801085.SI,20251231,消费电子,10045.04,-0.32,238289.0,8035057.0,39.29,4.68,332518902.0
801084.SI,20251231,光学光电子,1666.78,0.71,305844.0,3395371.0,52.2,2.21,115684259.0
801083.SI,20251231,元件,13673.07,-1.7,110209.0,4014877.0,57.28,6.34,180191829.0
801082.SI,20251231,其他电子Ⅱ,15614.36,-0.99,43975.0,1548689.0,79.98,5.85,39288390.0
801081.SI,20251231,半导体,6950.35,-1.54,189810.0,13566014.0,100.5,6.62,656910101.0
801080.SI,20251231,电子,6554.19,-1.02,945375.0,31985531.0,66.26,5.03,1368155848.0
801078.SI,20251231,自动化设备,16818.17,-0.97,85883.0,2980396.0,61.43,4.92,105451205.0
801077.SI,20251231,工程机械,25135.03,0.2,58435.0,892219.0,22.13,2.4,80350067.0
801076.SI,20251231,轨交设备Ⅱ,6181.08,0.14,34674.0,322988.0,18.73,1.35,42099531.0
801074.SI,20251231,专用设备,12012.56,-0.63,308722.0,5204977.0,42.08,3.34,153215925.0
801072.SI,20251231,通用设备,7465.2,0.8,442854.0,8900004.0,56.61,3.67,175047477.0
801056.SI,20251231,能源金属,21310.05,-0.35,46462.0,1948968.0,50.15,3.08,63656548.0
801055.SI,20251231,工业金属,3504.78,2.02,458275.0,6873153.0,21.79,3.3,260335106.0
801054.SI,20251231,小金属,30388.79,0.67,76720.0,2598355.0,54.61,4.43,87558897.0
801053.SI,20251231,贵金属,23992.52,-0.36,60297.0,982489.0,29.31,4.27,50252317.0
801051.SI,20251231,金属新材料,9680.08,-0.21,43237.0,1047406.0,60.63,4.09,34208286.0
801050.SI,20251231,有色金属,8408.59,1.09,684991.0,13450370.0,28.46,3.51,496011154.0
801045.SI,20251231,特钢Ⅱ,4809.45,1.05,29090.0,265317.0,22.5,1.66,21603916.0
801044.SI,20251231,普钢,2516.48,-0.14,113056.0,389271.0,32.78,0.93,61857308.0
801043.SI,20251231,冶钢原料,3575.86,-0.56,28870.0,295970.0,55.44,2.04,18265010.0
801040.SI,20251231,钢铁,2660.39,0.05,171016.0,950559.0,32.03,1.17,101726235.0
801039.SI,20251231,非金属材料Ⅱ,4736.93,-1.33,4398.0,151515.0,37.94,3.35,7909146.0
801038.SI,20251231,农化制品,5431.67,-0.23,91122.0,1232836.0,24.33,2.19,84800918.0
801037.SI,20251231,橡胶,4925.41,-0.56,13248.0,229340.0,56.28,2.74,11472846.0
801036.SI,20251231,塑料,4591.42,0.06,156664.0,2493637.0,56.02,3.14,60137389.0
801034.SI,20251231,化学制品,6792.51,-0.12,159471.0,2905919.0,29.05,2.36,172915043.0
801033.SI,20251231,化学原料,3128.23,-0.72,90672.0,929341.0,26.81,1.63,72160175.0
801032.SI,20251231,化学纤维,4827.25,-1.14,85295.0,613706.0,38.35,1.91,26381988.0
801030.SI,20251231,基础化工,4372.39,-0.29,600870.0,8556292.0,30.18,2.24,435777504.0
801018.SI,20251231,动物保健Ⅱ,4909.94,-0.13,8615.0,93500.0,45.43,2.26,7045215.0
801017.SI,20251231,养殖业,3196.99,-0.92,56152.0,533006.0,16.73,2.63,60186705.0
801016.SI,20251231,种植业,2694.91,-0.9,67751.0,524942.0,55.5,2.74,16353822.0
801015.SI,20251231,渔业,834.05,0.82,18566.0,85742.0,143.38,2.46,2009730.0
801014.SI,20251231,饲料,4503.76,-0.98,28250.0,238952.0,24.32,2.54,22067065.0
801012.SI,20251231,农产品加工,2425.83,-0.58,23009.0,261912.0,36.76,2.18,29552380.0
801010.SI,20251231,农林牧渔,2981.2,-1.1,259015.0,2579817.0,23.87,2.61,142018334.0
801005.SI,20251231,申万创业,3833.39,-0.53,2150091.0,54738478.0,42.05,4.54,1767272384.0
801003.SI,20251231,申万Ａ指,4638.38,-0.17,12022312.0,203718909.0,21.05,2.11,10694374104.0
801002.SI,20251231,申万中小,8203.54,-0.28,2992929.0,43221973.0,29.33,2.76,1468280282.0
801001.SI,20251231,申万50,3787.23,-0.84,438798.0,19507474.0,17.17,2.39,2571257974.0
801995.SI,20251230,电视广播Ⅱ,1217.03,-2.19,68466.0,527894.0,63.23,1.29,16882906.0
801994.SI,20251230,教育,2332.58,-1.66,35659.0,272121.0,100.24,4.52,9549450.0
801993.SI,20251230,旅游及景区,2484.17,-0.52,46067.0,425171.0,54.69,3.11,14995674.0
801992.SI,20251230,航运港口,3034.28,-1.26,147101.0,993072.0,11.59,1.21,99117726.0
801991.SI,20251230,航空机场,3274.22,-1.26,102114.0,497747.0,64.68,2.96,63336102.0
801982.SI,20251230,化妆品,6970.89,0.39,12136.0,189858.0,36.8,3.1,12884271.0
801981.SI,20251230,个护用品,1584.49,0.03,6718.0,106981.0,34.79,2.49,8916349.0
801980.SI,20251230,美容护理,4339.13,0.17,22012.0,356476.0,37.59,3.14,28828046.0
801972.SI,20251230,环保设备Ⅱ,1973.86,-1.24,31283.0,385137.0,43.06,2.15,14451223.0
801971.SI,20251230,环境治理,1935.96,-0.65,138013.0,1580747.0,26.69,1.57,76615783.0
801970.SI,20251230,环保,1955.74,-0.77,169295.0,1965883.0,28.88,1.66,91067006.0
801963.SI,20251230,炼化及贸易,3017.08,3.29,133848.0,1274968.0,24.64,1.35,285670751.0
801962.SI,20251230,油服工程,2245.0,0.46,41991.0,216174.0,22.11,1.53,18861225.0
