trade_date,ts_code,sector,total_mv,pb,momentum_20d
20230809,600172.SH,机械设备,584084.7128,1.7828,-0.0334
20230809,600182.SH,汽车,532100.0000,5.0134,-0.0237
20230809,600186.SH,食品饮料,604544.6845,4.2486,0.1347
20230809,600198.SH,通信,860479.3334,20.2253,-0.0106
20230809,600218.SH,汽车,377665.1298,1.2200,-0.0462
20230809,600262.SH,机械设备,318750.0000,2.3284,-0.1331
20230809,600271.SH,计算机,2510658.6845,1.7850,0.0463
20230809,600302.SH,机械设备,181309.1373,1.8197,-0.0169
20230809,600303.SH,汽车,345233.7518,1.6597,0.0602
20230809,600325.SH,房地产,2267479.5552,1.3431,0.1927
20230809,600326.SH,建筑材料,574677.3014,1.5492,-0.2405
20230809,600343.SH,机械设备,657990.7448,3.5853,0.0138
20230809,600382.SH,钢铁,382632.9003,1.0937,-0.0061
20230809,600419.SH,食品饮料,504619.8277,2.1893,-0.0131
20230809,600421.SH,机械设备,195013.2000,101.0624,-0.0682
20230809,600435.SH,国防军工,1535591.9451,6.0695,-0.0881
20230809,600444.SH,机械设备,193716.2160,2.9747,-0.0336
20230809,600480.SH,汽车,878525.9199,1.3635,-0.0261
20230809,600482.SH,电气设备,4327515.6245,1.2047,-0.0918
20230809,600502.SH,建筑装饰,949243.2677,1.0636,0.0493
20230809,600512.SH,建筑装饰,454088.4043,0.7314,0.0480
20230809,600517.SH,非银金融,3139421.2235,1.6497,-0.0502
20230809,600520.SH,机械设备,218633.4000,4.9708,-0.0794
20230809,600530.SH,食品饮料,162733.2000,1.8550,-0.0094
20230809,600536.SH,计算机,4666613.9858,20.3054,0.1276
20230809,600538.SH,医药生物,229598.8764,2.4196,0.0210
20230809,600545.SH,机械设备,470062.4228,1.5085,0.0290
20230809,600558.SH,机械设备,348270.6744,1.5986,-0.0152
20230809,600560.SH,机械设备,291186.4410,3.3452,-0.0759
20230809,600562.SH,国防军工,1975795.8234,3.9089,0.0025
20230809,600590.SH,国防军工,561188.2955,1.5675,-0.0532
20230809,600592.SH,机械设备,373183.0353,1.6214,-0.0632
20230809,600610.SH,化工,1331594.3340,101.3158,0.2908
20230809,600667.SH,建筑装饰,1427996.9407,1.9658,-0.0504
20230809,600679.SH,汽车,448306.0036,2.1064,-0.0605
20230809,600699.SH,汽车,2659628.5132,2.1070,-0.0781
20230809,600728.SH,计算机,1286695.4790,1.4893,-0.0400
20230809,600743.SH,房地产,506757.7888,1.5367,0.3846
20230809,600756.SH,计算机,497167.4871,2.2351,-0.0167
20230809,600815.SH,机械设备,484327.7930,3.2485,0.0263
20230809,600820.SH,建筑装饰,1946195.4822,0.7258,0.0334
20230809,600841.SH,汽车,882654.6546,1.1797,0.0144
20230809,600845.SH,计算机,11936069.7878,13.4101,-0.0485
20230809,600873.SH,化工,2675574.3267,2.4888,0.0213
20230809,600877.SH,电子,1627045.6215,7.4692,-0.0378
20230809,600883.SH,农林牧渔,190995.1920,2.3170,0.0332
20230809,600893.SH,国防军工,10710357.6483,2.8123,-0.0323
20230809,600903.SH,公用事业,972555.5536,3.2987,-0.0253
20230809,600929.SH,化工,1249973.6249,1.7466,-0.0416
20230809,600960.SH,汽车,364997.9589,0.7967,-0.0376
20230809,600990.SH,国防军工,637787.1888,2.3994,-0.0237
20230809,601058.SH,汽车,3558761.4734,2.9885,0.0009
20230809,601068.SH,建筑装饰,1609732.2668,3.1678,-0.0091
20230809,601186.SH,建筑装饰,14177041.3260,0.6117,0.0450
20230809,601279.SH,汽车,824827.7427,2.2359,-0.0515
20230809,601326.SH,交通运输,1827083.7240,1.0501,0.0062
20230809,601456.SH,非银金融,3163090.6287,1.8306,0.2168
20230809,601500.SH,汽车,663370.1487,1.2609,-0.0987
20230809,601519.SH,计算机,1793247.4464,9.7120,0.3117
20230809,601633.SH,汽车,24722022.4418,4.0926,0.1188
20230809,601668.SH,建筑装饰,25319386.7242,0.6679,0.0709
20230809,601669.SH,建筑装饰,10111755.5291,0.8599,0.0426
20230809,601727.SH,电气设备,7369249.7005,1.3358,0.0216
20230809,601816.SH,交通运输,26566608.1746,1.4304,-0.0092
20230809,601886.SH,建筑装饰,1018568.8519,1.5769,-0.0364
20230809,601998.SH,银行,28155947.8298,0.5108,-0.0188
20230809,603015.SH,机械设备,355712.7200,2.7261,-0.0956
20230809,603057.SH,食品饮料,1054720.0000,5.9660,0.0684
20230809,603081.SH,机械设备,655813.7460,2.4327,-0.0367
20230809,603097.SH,电气设备,343520.0000,4.1866,-0.1374
20230809,603100.SH,机械设备,1314938.3550,3.9659,-0.1193
20230809,603109.SH,汽车,344321.9136,2.0755,-0.0970
20230809,603115.SH,有色金属,337989.6000,1.8159,-0.0453
20230809,603131.SH,机械设备,410518.6931,3.2749,-0.1819
20230809,603132.SH,有色金属,1332036.0000,4.1848,0.1562
20230809,603151.SH,农林牧渔,281568.0000,2.4117,0.0054
20230809,603170.SH,食品饮料,798819.9700,7.2336,0.0137
20230809,603182.SH,农林牧渔,263115.4500,2.7714,0.0472
20230809,603212.SH,电气设备,812329.9667,2.7553,-0.0648
20230809,603215.SH,家用电器,371279.1388,3.8330,-0.0520
20230809,603237.SH,食品饮料,425910.8322,2.6995,0.0331
20230809,603272.SH,轻工制造,172953.4630,2.7379,-0.0118
20230809,603280.SH,机械设备,256273.3608,2.2456,-0.0211
20230809,603283.SH,机械设备,754355.5328,4.5378,-0.0078
20230809,603322.SH,通信,376159.8150,18.1570,-0.0966
20230809,603327.SH,电子,851178.6400,4.8687,0.0261
20230809,603360.SH,化工,384251.4164,2.8821,0.0300
20230809,603408.SH,轻工制造,481876.2525,1.7800,0.0019
20230809,603458.SH,建筑装饰,317255.9926,0.9510,0.0202
20230809,603528.SH,计算机,474972.6464,3.2681,-0.1141
20230809,603585.SH,化工,269103.0947,1.1334,-0.0152
20230809,603596.SH,汽车,3596945.9320,8.7514,-0.0501
20230809,603610.SH,轻工制造,414413.5742,1.3430,-0.0069
20230809,603612.SH,化工,1019495.0191,1.5863,0.0735
20230809,603629.SH,电子,580944.0000,3.6262,0.0261
20230809,603662.SH,机械设备,778615.1922,3.4241,-0.1256
20230809,603668.SH,农林牧渔,660308.3537,3.2490,0.0602
20230809,603688.SH,化工,3251855.4111,8.6280,-0.1502
20230809,603697.SH,食品饮料,414861.3351,2.3770,0.0555
20230809,603700.SH,机械设备,283116.1060,1.9049,-0.0293
20230809,603722.SH,化工,369425.4375,4.9668,-0.1331
20230809,603738.SH,电子,585183.0581,3.3138,-0.1133
20230809,603787.SH,汽车,378356.3908,2.5374,-0.0595
20230809,603859.SH,计算机,681764.1870,2.6957,-0.1304
20230809,603887.SH,计算机,366916.2949,1.1839,-0.0546
20230809,603922.SH,汽车,272000.0000,2.6555,-0.0589
20230809,603949.SH,汽车,357273.6224,3.7054,0.0187
20230809,603967.SH,交通运输,321360.0402,1.5342,0.0153
20230809,603977.SH,化工,544829.0832,1.9103,-0.0519
20230809,603982.SH,汽车,398586.8852,1.5415,-0.0987
20230809,603985.SH,电气设备,1045715.1831,3.0673,0.1105
20230809,603992.SH,轻工制造,571844.0047,2.7119,-0.0481
20230809,603995.SH,钢铁,926372.0929,1.8748,0.0314
20230809,605111.SH,电子,1189834.2513,3.5872,-0.0967
20230809,605118.SH,计算机,596725.1185,4.4833,-0.2460
20230809,605218.SH,电子,302862.0136,2.5428,-0.0971
20230809,605222.SH,电气设备,789023.2189,1.9300,-0.0840
20230809,605566.SH,化工,300281.6800,1.5037,-0.0462
20230810,600099.SH,汽车,198084.4800,3.9761,-0.0290
20230810,600110.SH,电气设备,1217291.3548,1.9674,-0.0478
20230810,600114.SH,机械设备,539335.5424,2.2046,0.0789
20230810,600148.SH,汽车,216095.6192,4.6660,-0.0818
20230810,600150.SH,国防军工,13144468.1198,2.8901,-0.0417
20230810,600166.SH,汽车,2849339.7971,2.0955,-0.0084
20230810,600170.SH,建筑装饰,2559150.6463,0.8650,0.0588
20230810,600172.SH,机械设备,588411.2662,1.7961,-0.0309
20230810,600182.SH,汽车,539240.0000,5.0806,-0.0106
20230810,600186.SH,食品饮料,606338.5857,4.2612,0.1497
20230810,600198.SH,通信,857851.9156,20.1636,-0.0225
20230810,600218.SH,汽车,379843.1294,1.2270,-0.0386
20230810,600262.SH,机械设备,322830.0000,2.3582,-0.1000
20230810,600271.SH,计算机,2503247.1459,1.7797,0.0329
20230810,600302.SH,机械设备,182001.1569,1.8267,-0.0168
20230810,600303.SH,汽车,341855.7308,1.6434,0.0433
20230810,600325.SH,房地产,2288651.1664,1.3557,0.1879
20230810,600326.SH,建筑材料,566296.5908,1.5266,-0.2551
20230810,600343.SH,机械设备,664372.8083,3.6201,0.0216
20230810,600382.SH,钢铁,380266.0988,1.0869,-0.0163
20230810,600419.SH,食品饮料,507501.5399,2.2018,-0.0186
20230810,600421.SH,机械设备,198142.8000,102.6842,-0.0542
20230810,600435.SH,国防军工,1573045.4072,5.9263,-0.0558
20230810,600444.SH,机械设备,193423.3722,2.9702,-0.0414
20230810,600480.SH,汽车,855951.3781,1.3285,-0.0541
20230810,600482.SH,电气设备,4334075.7796,1.2065,-0.1132
20230810,600502.SH,建筑装饰,944093.6659,1.0578,0.0358
20230810,600512.SH,建筑装饰,457286.2100,0.7365,0.0476
20230810,600517.SH,非银金融,3173731.8379,1.6677,-0.0398
20230810,600520.SH,机械设备,216573.8100,4.9239,-0.1304
20230810,600530.SH,食品饮料,171257.3200,1.9522,0.0995
20230810,600536.SH,计算机,4576292.4248,19.9124,0.1001
20230810,600538.SH,医药生物,230123.0748,2.4251,0.0209
20230810,600545.SH,机械设备,473853.2488,1.5206,0.0246
20230810,600558.SH,机械设备,343782.6503,1.5780,-0.0254
20230810,600560.SH,机械设备,292528.3140,3.3606,-0.0664
20230810,600562.SH,国防军工,1986972.5440,3.9310,0.0204
20230810,600590.SH,国防军工,558629.6863,1.5604,-0.0507
20230810,600592.SH,机械设备,373582.5889,1.6232,-0.0650
20230810,600610.SH,化工,1421581.4008,108.1625,0.3780
20230810,600667.SH,建筑装饰,1455377.4130,2.0035,-0.0799
20230810,600679.SH,汽车,450367.1806,2.1160,0.0092
20230810,600699.SH,汽车,2645541.4978,2.0959,-0.0875
20230810,600728.SH,计算机,1288839.9715,1.4918,-0.0506
20230810,600743.SH,房地产,492681.1835,1.4940,0.3376
20230810,600756.SH,计算机,495871.0921,2.2292,-0.0267
20230810,600815.SH,机械设备,487875.9820,3.2723,0.0300
20230810,600820.SH,建筑装饰,1952483.6744,0.7281,0.0197
20230810,600841.SH,汽车,878491.1893,1.1742,0.0161
20230810,600845.SH,计算机,12008147.5039,13.4910,-0.0514
20230810,600873.SH,化工,2678517.7528,2.4915,0.0190
20230810,600877.SH,电子,1624677.2873,7.4583,-0.0583
20230810,600883.SH,农林牧渔,191939.5440,2.3285,0.0317
20230810,600893.SH,国防军工,10638386.6039,2.7934,-0.0445
20230810,600903.SH,公用事业,1070270.9461,3.6302,0.0713
20230810,600929.SH,化工,1254901.2476,1.7534,-0.0426
20230810,600960.SH,汽车,359294.8658,0.7843,-0.0430
20230810,600990.SH,国防军工,636129.8813,2.3931,-0.0380
20230810,601058.SH,汽车,3543448.3862,2.9757,0.0052
20230810,601068.SH,建筑装饰,1597896.0002,3.1445,-0.0253
20230810,601186.SH,建筑装饰,14122723.1600,0.6093,0.0166
20230810,601279.SH,汽车,809885.2111,2.1954,-0.0574
20230810,601326.SH,交通运输,1877370.4320,1.0790,0.0090
20230810,601456.SH,非银金融,3293352.1944,1.9060,0.2425
20230810,601500.SH,汽车,666529.0542,1.2669,-0.0846
20230810,601519.SH,计算机,1869985.5128,10.1276,0.3153
20230810,601633.SH,汽车,24399191.9082,4.0392,0.1188
20230810,601668.SH,建筑装饰,25151708.6664,0.6634,0.0508
20230810,601669.SH,建筑装饰,10163434.0071,0.8643,0.0208
20230810,601727.SH,电气设备,7322510.2732,1.3273,0.0064
20230810,601816.SH,交通运输,26615714.6592,1.4331,-0.0252
20230810,601886.SH,建筑装饰,1019701.8540,1.5786,-0.0835
20230810,601998.SH,银行,28058014.0982,0.5091,-0.0560
20230810,603015.SH,机械设备,354904.2820,2.7199,-0.0939
20230810,603057.SH,食品饮料,1070788.0000,6.0569,0.0722
20230810,603081.SH,机械设备,657861.8838,2.4403,-0.0581
20230810,603097.SH,电气设备,343680.0000,4.1885,-0.1593
20230810,603100.SH,机械设备,1330738.1550,4.0136,-0.1157
20230810,603109.SH,汽车,344530.8468,2.0768,-0.0915
20230810,603115.SH,有色金属,337750.4000,1.8146,-0.0447
20230810,603131.SH,机械设备,410200.7081,3.2724,-0.0915
20230810,603132.SH,有色金属,1288026.0000,4.0465,0.1086
20230810,603151.SH,农林牧渔,290472.0000,2.4880,0.0286
20230810,603170.SH,食品饮料,802420.0600,7.2662,0.0065
20230810,603182.SH,农林牧渔,272330.2500,2.8685,0.0761
20230810,603212.SH,电气设备,816730.4540,2.7702,-0.1451
20230810,603215.SH,家用电器,385994.4706,3.7282,0.0005
20230810,603237.SH,食品饮料,423753.2292,2.6858,0.0145
20230810,603272.SH,轻工制造,177098.5430,2.8036,0.0029
20230810,603280.SH,机械设备,258007.8675,2.2608,-0.0214
20230810,603283.SH,机械设备,774382.6709,4.6583,0.1188
20230810,603322.SH,通信,376948.4100,18.1951,-0.1277
20230810,603327.SH,电子,854567.0900,4.8881,0.0252
20230810,603360.SH,化工,392902.4802,2.9470,0.0451
20230810,603408.SH,轻工制造,483223.5300,1.7850,-0.0209
20230810,603458.SH,建筑装饰,316314.5802,0.9481,0.0090
20230810,603528.SH,计算机,471851.9326,3.2467,-0.0924
20230810,603585.SH,化工,270903.1154,1.1410,-0.0271
20230810,603596.SH,汽车,3528178.4810,8.5841,-0.0470
20230810,603610.SH,轻工制造,416564.5097,1.3500,-0.0034
20230810,603612.SH,化工,1011923.1728,1.5745,0.0559
20230810,603629.SH,电子,570497.2000,3.5610,-0.0839
20230810,603662.SH,机械设备,783146.9649,3.4440,-0.1205
20230810,603668.SH,农林牧渔,667722.6483,3.2855,0.0617
20230810,603688.SH,化工,3313995.0768,8.7928,-0.1646
20230810,603697.SH,食品饮料,416572.1035,2.3868,0.0507
20230810,603700.SH,机械设备,283319.3480,1.9062,-0.0413
20230810,603722.SH,化工,371272.1250,4.9916,-0.1208
20230810,603738.SH,电子,584015.0280,3.3072,-0.1374
20230810,603787.SH,汽车,377896.1032,2.5343,-0.0633
20230810,603859.SH,计算机,683929.5753,2.7042,-0.1126
20230810,603887.SH,计算机,367367.0520,1.1853,-0.0545
20230810,603922.SH,汽车,275712.0000,2.6918,-0.0731
20230810,603949.SH,汽车,359383.9214,3.7272,0.0410
20230810,603967.SH,交通运输,327253.3742,1.5623,0.0183
20230810,603977.SH,化工,544207.8413,1.9082,-0.0750
20230810,603982.SH,汽车,390699.2820,1.5109,-0.0906
20230810,603985.SH,电气设备,1029844.2950,3.0207,0.0921
20230810,603992.SH,轻工制造,571844.0047,2.7119,-0.0550
20230810,603995.SH,钢铁,936669.3537,1.8957,0.0315
20230810,605111.SH,电子,1186852.2105,3.5782,-0.1177
20230810,605118.SH,计算机,593059.2304,4.4558,-0.2284
20230810,605218.SH,电子,306693.0159,2.5750,-0.0999
20230810,605222.SH,电气设备,789859.4915,1.9320,-0.0936
20230810,605566.SH,化工,299348.3000,1.4991,-0.0507
20230811,600099.SH,汽车,196112.4000,3.9365,-0.0489
20230811,600110.SH,电气设备,1199826.6295,1.9392,-0.0200
20230811,600114.SH,机械设备,518994.8876,2.1214,0.0256
20230811,600148.SH,汽车,214963.4876,4.6415,-0.0871
20230811,600150.SH,国防军工,12974515.8270,2.8528,-0.0863
20230811,600166.SH,汽车,2785309.6893,2.0484,-0.0306
20230811,600170.SH,建筑装饰,2505835.0078,0.8470,0.0330
20230811,600172.SH,机械设备,575431.6059,1.7564,-0.0362
20230811,600182.SH,汽车,533460.0000,5.0262,-0.0249
20230811,600186.SH,食品饮料,595575.1788,4.1855,0.1331
20230811,600198.SH,通信,846028.5355,19.8857,-0.0543
20230811,600218.SH,汽车,370259.9312,1.1960,-0.0535
20230811,600262.SH,机械设备,319260.0000,2.3321,-0.1397
20230811,600271.SH,计算机,2414308.6833,1.7165,-0.0210
20230811,600302.SH,机械设备,178887.0687,1.7954,-0.0461
20230811,600303.SH,汽车,347260.5645,1.6694,0.0686
20230811,600325.SH,房地产,2284416.8442,1.3532,0.1962
20230811,600326.SH,建筑材料,550732.4139,1.4847,-0.2923
20230811,600343.SH,机械设备,649694.0623,3.5401,-0.0078
20230811,600382.SH,钢铁,375532.4959,1.0734,0.0325
20230811,600419.SH,食品饮料,500457.3545,2.1712,-0.0286
20230811,600421.SH,机械设备,196773.6000,101.9747,-0.0473
20230811,600435.SH,国防军工,1565554.7147,5.8980,-0.0491
20230811,600444.SH,机械设备,193130.5283,2.9657,-0.0400
20230811,600480.SH,汽车,839961.0776,1.3037,-0.0850
20230811,600482.SH,电气设备,4215992.9884,1.1736,-0.1525
20230811,600502.SH,建筑装饰,925211.7926,1.0367,0.0189
20230811,600512.SH,建筑装饰,442896.0845,0.7134,0.0147
20230811,600517.SH,非银金融,3030770.9443,1.5926,-0.0783
20230811,600520.SH,机械设备,215940.0900,4.9095,-0.1252
20230811,600530.SH,食品饮料,179781.4400,2.0493,0.1485
20230811,600536.SH,计算机,4528981.1309,19.7065,0.0594
20230811,600538.SH,医药生物,226453.6863,2.3864,0.0070
20230811,600545.SH,机械设备,462480.7708,1.4841,-0.0041
20230811,600558.SH,机械设备,333011.3923,1.5285,-0.0655
20230811,600560.SH,机械设备,288502.6950,3.3143,-0.0903
20230811,600562.SH,国防军工,1937298.2304,3.8327,-0.0057
20230811,600590.SH,国防军工,550100.9888,1.5366,-0.0611
20230811,600592.SH,机械设备,365191.9639,1.5867,-0.0915
20230811,600610.SH,化工,1402298.4579,106.6954,0.3371
20230811,600667.SH,建筑装饰,1432209.3210,1.9716,-0.1041
20230811,600679.SH,汽车,444698.9438,2.0894,0.0047
20230811,600699.SH,汽车,2559610.7036,2.0278,-0.0888
20230811,600728.SH,计算机,1260961.5694,1.4595,-0.0898
20230811,600743.SH,房地产,499719.4862,1.5153,0.3654
20230811,600756.SH,计算机,486472.2283,2.1870,-0.0808
20230811,600815.SH,机械设备,480779.6041,3.2247,0.0150
20230811,600820.SH,建筑装饰,1911610.4252,0.7129,0.0033
20230811,600841.SH,汽车,861837.3279,1.1519,0.0065
20230811,600845.SH,计算机,11993731.9607,13.4748,-0.0466
20230811,600873.SH,化工,2654970.3440,2.4696,0.0146
20230811,600877.SH,电子,1584415.6052,7.2735,-0.0753
20230811,600883.SH,农林牧渔,188870.4000,2.2912,0.0217
20230811,600893.SH,国防军工,10443798.2245,2.7423,-0.0559
20230811,600903.SH,公用事业,1082916.4675,3.6731,0.0915
20230811,600929.SH,化工,1236833.2977,1.7282,-0.0634
20230811,600960.SH,汽车,350740.2261,0.7656,-0.0587
20230811,600990.SH,国防军工,626462.2539,2.3568,-0.0628
20230811,601058.SH,汽车,3534260.5338,2.9680,0.0158
20230811,601068.SH,建筑装饰,1562387.2002,3.0747,-0.0400
20230811,601186.SH,建筑装饰,13701757.3735,0.5912,-0.0175
20230811,601279.SH,汽车,794942.6795,2.1549,-0.0828
20230811,601326.SH,交通运输,1804734.0760,1.0373,-0.0358
20230811,601456.SH,非银金融,3114950.4848,1.8028,0.1841
20230811,601500.SH,汽车,657052.3378,1.2489,-0.0609
20230811,601519.SH,计算机,1744781.2992,9.4495,0.2238
20230811,601633.SH,汽车,23779017.4620,3.9365,0.1020
20230811,601668.SH,建筑装饰,24564835.4642,0.6480,0.0263
20230811,601669.SH,建筑装饰,9905041.6171,0.8423,0.0000
20230811,601727.SH,电气设备,7213451.6096,1.3075,-0.0128
20230811,601816.SH,交通运输,26370182.2361,1.4198,-0.0324
20230811,601886.SH,建筑装饰,1003839.8252,1.5541,-0.0614
20230811,601998.SH,银行,27421444.8430,0.4975,-0.0939
20230811,603015.SH,机械设备,351266.3110,2.6920,-0.1196
20230811,603057.SH,食品饮料,1044832.0000,5.4760,0.0492
20230811,603081.SH,机械设备,634513.1121,2.3537,-0.1020
20230811,603097.SH,电气设备,337760.0000,4.1164,-0.1532
20230811,603100.SH,机械设备,1313358.3750,3.9612,-0.1152
20230811,603109.SH,汽车,339725.3832,2.0478,-0.0921
20230811,603115.SH,有色金属,330096.0000,1.7735,-0.0599
20230811,603131.SH,机械设备,404476.9772,3.2267,-0.1049
20230811,603132.SH,有色金属,1259664.0000,3.9574,0.0906
20230811,603151.SH,农林牧渔,280056.0000,2.3988,-0.0012
20230811,603170.SH,食品饮料,772819.3200,6.9982,-0.0113
20230811,603182.SH,农林牧渔,264431.8500,2.7853,0.0483
20230811,603212.SH,电气设备,792527.7735,2.6881,-0.1772
20230811,603215.SH,家用电器,386560.4449,3.7336,0.0005
20230811,603237.SH,食品饮料,413540.5750,2.6211,0.0042
20230811,603272.SH,轻工制造,172538.9550,2.7314,-0.0148
20230811,603280.SH,机械设备,255839.7341,2.2418,-0.0391
20230811,603283.SH,机械设备,768469.8968,4.6227,0.1005
20230811,603322.SH,通信,372847.7160,17.9971,-0.1290
20230811,603327.SH,电子,843724.0500,4.8261,-0.0080
20230811,603360.SH,化工,382809.5724,2.8713,0.0028
20230811,603408.SH,轻工制造,477834.4200,1.7651,-0.0354
20230811,603458.SH,建筑装饰,312862.7346,0.9378,0.0061
20230811,603528.SH,计算机,458120.7917,3.1522,-0.1146
20230811,603585.SH,化工,266763.0677,1.1235,-0.0146
20230811,603596.SH,汽车,3485352.7852,8.4799,-0.0382
20230811,603610.SH,轻工制造,411187.1709,1.3326,-0.0009
20230811,603612.SH,化工,983258.3262,1.5299,0.0472
20230811,603629.SH,电子,571771.2000,3.5690,-0.1172
20230811,603662.SH,机械设备,771817.5332,3.3942,-0.1484
20230811,603668.SH,农林牧渔,660744.4886,3.2512,0.0775
20230811,603688.SH,化工,3393837.3216,9.0047,-0.1144
20230811,603697.SH,食品饮料,406307.4931,2.3280,0.0304
20230811,603700.SH,机械设备,278441.5400,1.8734,-0.0610
20230811,603722.SH,化工,365116.5000,4.9089,-0.1237
20230811,603738.SH,电子,571945.3841,3.2388,-0.1543
20230811,603787.SH,汽车,372602.7960,2.4988,-0.0838
20230811,603859.SH,计算机,668938.4253,2.6450,-0.1582
20230811,603887.SH,计算机,361957.9666,1.1679,-0.0906
20230811,603922.SH,汽车,274304.0000,2.6780,-0.0912
20230811,603949.SH,汽车,355585.3832,3.6878,0.0350
20230811,603967.SH,交通运输,322400.0403,1.5391,0.0022
20230811,603977.SH,化工,536752.9394,1.8820,-0.0915
20230811,603982.SH,汽车,379393.7173,1.4672,-0.1021
20230811,603985.SH,电气设备,1018381.9869,2.9871,0.0744
20230811,603992.SH,轻工制造,554600.4618,2.6302,-0.0749
20230811,603995.SH,钢铁,907303.0914,1.8362,0.0081
20230811,605111.SH,电子,1146892.8648,3.4577,-0.1350
20230811,605118.SH,计算机,588171.3796,4.4190,-0.2360
20230811,605218.SH,电子,300520.8455,2.5231,-0.1380
20230811,605222.SH,电气设备,770625.2212,1.8850,-0.0903
20230811,605566.SH,化工,293081.3200,1.4677,-0.0992
20230814,600099.SH,汽车,197865.3600,3.9717,-0.0404
20230814,600110.SH,电气设备,1178868.9591,1.9053,-0.0203
20230814,600114.SH,机械设备,520227.6546,2.1265,0.0169
20230814,600148.SH,汽车,216944.7179,4.6843,-0.0624
20230814,600150.SH,国防军工,13305475.5551,2.9255,-0.0769
20230814,600166.SH,汽车,2793313.4528,2.0543,-0.0359
20230814,600170.SH,建筑装饰,2523606.8873,0.8530,0.0441
20230814,600172.SH,机械设备,568220.6835,1.7344,-0.0248
20230814,600182.SH,汽车,533460.0000,5.0262,-0.0255
20230814,600186.SH,食品饮料,593781.2777,4.1729,0.1297
20230814,600198.SH,通信,843401.1177,19.8239,-0.0489
20230814,600218.SH,汽车,371131.1310,1.1989,-0.0544
20230814,600262.SH,机械设备,322320.0000,2.3545,-0.1327
20230814,600271.SH,计算机,2462483.6839,1.7508,-0.0199
20230814,600302.SH,机械设备,181655.1471,1.8232,-0.0223
20230814,600303.SH,汽车,361448.2529,1.7376,0.1287
20230814,600325.SH,房地产,2256893.7497,1.3369,0.1964
20230814,600326.SH,建筑材料,566296.5908,1.5266,-0.2723
20230814,600343.SH,机械设备,641397.3797,3.4949,-0.0355
20230814,600382.SH,钢铁,376321.4298,1.0756,0.0258
20230814,600419.SH,食品饮料,482206.5105,2.0921,-0.0698
20230814,600421.SH,机械设备,193839.6000,100.4542,-0.0544
20230814,600435.SH,国防军工,1598513.7614,6.0222,-0.0335
20230814,600444.SH,机械设备,194155.4818,2.9814,-0.0363
20230814,600480.SH,汽车,852188.9545,1.3226,-0.0679
20230814,600482.SH,电气设备,4362503.1182,1.2144,-0.1416
20230814,600502.SH,建筑装饰,925211.7926,1.0367,0.0286
20230814,600512.SH,建筑装饰,450890.5986,0.7262,0.0292
20230814,600517.SH,非银金融,3042207.8158,1.5986,-0.0780
20230814,600520.SH,机械设备,218158.1100,4.9600,-0.1116
20230814,600530.SH,食品饮料,179006.5200,2.0405,0.2031
20230814,600536.SH,计算机,4731129.3865,20.5861,0.0829
20230814,600538.SH,医药生物,229598.8764,2.4196,0.0069
20230814,600545.SH,机械设备,460585.3578,1.4781,-0.0162
20230814,600558.SH,机械设备,333011.3923,1.5285,-0.0655
20230814,600560.SH,机械设备,294317.4780,3.3811,-0.0600
20230814,600562.SH,国防军工,1937298.2304,3.8327,0.0032
20230814,600590.SH,国防军工,552659.5980,1.5437,-0.0703
20230814,600592.SH,机械设备,368388.3925,1.6006,-0.0835
20230814,600610.SH,化工,1360518.7484,103.5165,0.2790
20230814,600667.SH,建筑装饰,1457483.6032,2.0064,-0.0978
20230814,600679.SH,汽车,445214.2380,2.0918,0.0070
20230814,600699.SH,汽车,2527210.5681,2.0021,-0.1287
20230814,600728.SH,计算机,1282406.4941,1.4844,-0.0553
20230814,600743.SH,房地产,487988.9818,1.4797,0.3419
20230814,600756.SH,计算机,499760.2771,2.2467,-0.0592
20230814,600815.SH,机械设备,484327.7930,3.2485,0.0263
20230814,600820.SH,建筑装饰,1921042.7134,0.7164,0.0016
20230814,600841.SH,汽车,854898.2189,1.1426,0.0082
20230814,600845.SH,计算机,12068212.2674,13.5585,-0.0387
20230814,600873.SH,化工,2622592.6569,2.4395,0.0000
20230814,600877.SH,电子,1585599.7723,7.2789,-0.0797
20230814,600883.SH,农林牧渔,188634.3120,2.2884,0.0063
20230814,600893.SH,国防军工,10537094.0228,2.7668,-0.0419
20230814,600903.SH,公用事业,1054176.6462,3.5756,0.0552
20230814,600929.SH,化工,1238475.8386,1.7305,-0.0599
20230814,600960.SH,汽车,353591.7727,0.7718,-0.0338
20230814,600990.SH,国防军工,627014.6898,2.3589,-0.0573
20230814,601058.SH,汽车,3567949.3258,2.9962,0.0219
20230814,601068.SH,建筑装饰,1583100.6668,3.1154,0.0038
20230814,601186.SH,建筑装饰,13959768.6620,0.6023,0.0000
20230814,601279.SH,汽车,808390.9579,2.1914,-0.0509
20230814,601326.SH,交通运输,1827083.7240,1.0501,-0.0121
20230814,601456.SH,非银金融,3225389.6384,1.8172,0.2367
20230814,601500.SH,汽车,655472.8850,1.2459,-0.0503
20230814,601519.SH,计算机,1764975.5272,9.5589,0.2450
20230814,601633.SH,汽车,22700083.8366,3.7579,0.0671
20230814,601668.SH,建筑装饰,24732513.5220,0.6524,0.0424
20230814,601669.SH,建筑装饰,9956720.0951,0.8467,0.0070
20230814,601727.SH,电气设备,7182291.9914,1.3019,-0.0274
20230814,601816.SH,交通运输,26566608.1746,1.4304,-0.0252
