ts_code,end_date,ann_date,roe,roa,roic,grossprofit_margin,current_ratio,quick_ratio,netprofit_margin,debt_to_assets,assets_turn,accruals_ratio
000949.SZ,20250630,20250821,0.9614,0.4745,0.6168,4.16,0.5846,0.4092,1.67,50.65,0.2835,3.6834
000949.SZ,20250331,20250429,0.4246,0.2097,0.2726,3.61,0.5852,0.4097,1.44,50.62,0.1424,3.006
000949.SZ,20250331,20250429,0.4246,0.2097,0.2726,3.61,0.5852,0.4097,1.44,50.62,0.1424,3.006
000950.SZ,20250930,20251028,3.3562,0.8166,1.0615,2.14,0.1929,0.135,0.86,75.67,0.9262,7.1291
000950.SZ,20250630,20250821,2.4699,0.6024,0.7831,2.36,0.1935,0.1355,0.94,75.61,0.6121,9.2219
000950.SZ,20250630,20250821,2.4699,0.6024,0.7831,2.36,0.1935,0.1355,0.94,75.61,0.6121,9.2219
000950.SZ,20250331,20250424,1.1,0.2677,0.3481,2.09,0.193,0.1351,0.84,75.66,0.3051,18.8929
000951.SZ,20250930,20251031,6.804,2.396,3.1148,9.17,0.3261,0.2283,3.67,64.78,0.9073,-0.5362
000951.SZ,20250630,20250828,4.3345,1.5918,2.0693,8.98,0.3482,0.2438,3.59,63.28,0.6029,1.9758
000951.SZ,20250630,20250828,4.3345,1.5918,2.0693,8.98,0.3482,0.2438,3.59,63.28,0.6029,1.9758
000951.SZ,20250331,20250430,2.005,0.7583,0.9858,8.33,0.3649,0.2555,3.33,62.18,0.3004,11.4392
000952.SZ,20250930,20251027,-9.5843,-3.5777,-4.651,-62.33,0.3574,0.2502,-24.93,62.67,0.1598,-1.4926
000952.SZ,20250630,20250829,-7.3613,-2.4658,-3.2055,-72.36,0.3022,0.2115,-28.94,66.5,0.0989,-1.3346
000952.SZ,20250630,20250829,-7.3613,-2.4658,-3.2055,-72.36,0.3022,0.2115,-28.94,66.5,0.0989,-1.3346
000952.SZ,20250331,20250428,-3.4641,-1.2407,-1.6129,-67.65,0.3348,0.2344,-27.06,64.19,0.0522,-0.9836
000953.SZ,20250930,20251028,5.3034,3.3475,4.3517,16.71,1.0269,0.7188,6.68,36.88,0.4279,-4.3779
000953.SZ,20250930,20251028,5.3034,3.3475,4.3517,16.71,1.0269,0.7188,6.68,36.88,0.4279,-4.3779
000953.SZ,20250630,20250828,2.6054,1.5288,1.9874,13.04,0.852,0.5964,5.21,41.32,0.2619,-6.9143
000953.SZ,20250331,20250429,0.9334,0.5463,0.7102,9.16,0.8467,0.5927,3.66,41.47,0.1333,
000955.SZ,20250930,20251028,0.0355,0.0292,0.0379,-1.0,2.7664,1.9365,-0.4,17.82,0.3899,
000955.SZ,20250630,20250822,-0.1302,-0.1068,-0.1389,-2.37,2.745,1.9215,-0.95,17.94,0.2597,
000955.SZ,20250630,20250822,-0.1302,-0.1068,-0.1389,-2.37,2.745,1.9215,-0.95,17.94,0.2597,
000955.SZ,20250331,20250424,-0.1448,-0.1159,-0.1507,-4.17,2.4064,1.6845,-1.67,19.96,0.1149,
000957.SZ,20250930,20251028,9.1314,3.0095,3.9124,12.24,0.295,0.2065,4.89,67.04,0.6415,-0.6174
000957.SZ,20250630,20250827,6.3708,2.1159,2.7507,12.08,0.2984,0.2089,4.83,66.79,0.4556,0.5721
000957.SZ,20250331,20250426,2.5659,0.9081,1.1806,11.3,0.3287,0.2301,4.52,64.61,0.2028,0.9938
000957.SZ,20250331,20250426,2.5659,0.9081,1.1806,11.3,0.3287,0.2301,4.52,64.61,0.2028,0.9938
000958.SZ,20250930,20251029,3.0618,1.8117,2.3552,64.78,0.8696,0.6087,25.91,40.83,0.0739,1.0629
000958.SZ,20250930,20251029,3.0618,1.8117,2.3552,64.78,0.8696,0.6087,25.91,40.83,0.0739,1.0629
000958.SZ,20250630,20250822,2.2889,1.3855,1.8011,63.39,0.9201,0.6441,25.36,39.47,0.0548,-0.0035
000958.SZ,20250630,20250822,2.2889,1.3855,1.8011,63.39,0.9201,0.6441,25.36,39.47,0.0548,-0.0035
000959.SZ,20250930,20251031,1.9061,0.8154,1.0601,3.34,0.4486,0.314,1.34,57.22,0.591,-4.729
000959.SZ,20250630,20250823,1.3176,0.5609,0.7292,3.47,0.4448,0.3113,1.39,57.43,0.402,-2.3341
000959.SZ,20250331,20250418,0.6586,0.2748,0.3572,3.31,0.4296,0.3007,1.33,58.28,0.2013,4.8322
000959.SZ,20241231,20250418,0.9508,0.3937,0.5118,1.37,0.4241,0.2968,0.55,58.59,0.8042,-12.4119
000960.SZ,20250930,20251027,8.1578,5.137,6.6781,13.41,1.0203,0.7142,5.36,37.03,0.9385,-0.9032
000960.SZ,20250630,20250825,5.0278,3.073,3.9949,13.37,0.9432,0.6603,5.35,38.88,0.5739,-0.3827
000960.SZ,20250331,20250428,2.3915,1.4296,1.8585,13.04,0.8917,0.6242,5.22,40.22,0.2649,-0.3226
000960.SZ,20250331,20250428,2.3915,1.4296,1.8585,13.04,0.8917,0.6242,5.22,40.22,0.2649,-0.3226
000962.SZ,20250930,20251025,7.7937,6.0217,7.8282,43.48,2.0389,1.4272,17.39,22.74,0.3609,2.1415
000962.SZ,20250930,20251025,7.7937,6.0217,7.8282,43.48,2.0389,1.4272,17.39,22.74,0.3609,2.1415
000962.SZ,20250630,20250826,5.4585,4.4259,5.7537,45.55,2.5717,1.8002,18.22,18.92,0.2481,1.4092
000962.SZ,20250331,20250429,2.1548,1.7878,2.3242,41.8,2.9229,2.0461,16.72,17.03,0.1078,1.5004
000963.SZ,20250930,20251028,11.6455,7.1445,9.2879,20.99,0.9524,0.6667,8.39,38.65,0.8396,0.0508
000963.SZ,20250630,20250820,7.7537,4.8172,6.2623,20.8,0.9843,0.689,8.32,37.87,0.5652,-0.3608
000963.SZ,20250331,20250425,3.8825,2.4175,3.1428,21.28,0.9901,0.6931,8.51,37.73,0.2777,1.9087
000963.SZ,20241231,20250418,15.9251,9.9067,12.8787,20.85,0.9876,0.6913,8.34,37.79,1.174,-0.066
000965.SZ,20250930,20251025,1.1818,0.5087,0.6614,12.01,0.4535,0.3175,4.8,56.95,0.1539,15.6512
000965.SZ,20250630,20250827,2.1494,0.9096,1.1824,56.46,0.4402,0.3081,22.58,57.68,0.032,10.5103
000965.SZ,20250331,20250428,1.8277,0.779,1.0127,141.04,0.4457,0.312,56.42,57.38,0.0112,11.3009
000965.SZ,20241231,20250329,0.3095,0.1388,0.1804,0.71,0.4877,0.3414,0.28,55.16,0.1798,-41.7961
000966.SZ,20250930,20251031,2.4902,0.8648,1.1242,8.01,0.3192,0.2235,3.2,65.27,0.2595,-7.3633
000966.SZ,20250630,20250823,0.6927,0.2433,0.3163,3.36,0.3249,0.2274,1.34,64.87,0.1642,-16.6544
000966.SZ,20250331,20250426,-0.5414,-0.1877,-0.244,-5.93,0.3185,0.2229,-2.37,65.33,0.0827,-13.128
000966.SZ,20241231,20250426,6.0709,2.1002,2.7303,10.5,0.3174,0.2222,4.2,65.4,0.4461,-3.4417
000967.SZ,20250930,20251030,2.7038,1.4411,1.8734,12.64,0.6848,0.4793,5.05,46.7,0.3031,4.9513
000967.SZ,20250630,20250823,2.1974,1.2549,1.6314,15.39,0.7989,0.5592,6.15,42.89,0.213,5.4542
000967.SZ,20250331,20250425,1.026,0.6273,0.8155,14.56,0.9441,0.6609,5.82,38.86,0.1072,1.52
000967.SZ,20241231,20250425,2.938,1.7817,2.3161,10.35,0.9245,0.6471,4.14,39.36,0.4471,-1.2931
000968.SZ,20250930,20251028,4.4232,2.4568,3.1939,40.14,0.7497,0.5248,16.06,44.46,0.1429,-2.2889
000968.SZ,20250630,20250826,3.8597,2.1562,2.8031,51.13,0.7595,0.5316,20.45,44.14,0.0989,-1.7746
000968.SZ,20250331,20250425,3.0608,1.5228,1.9796,80.31,0.594,0.4158,32.12,50.25,0.0476,-0.5084
000968.SZ,20241231,20250425,7.4852,3.9096,5.0825,47.9,0.6561,0.4592,19.16,47.77,0.1951,-1.5269
000969.SZ,20250930,20251030,5.034,2.8192,3.6649,13.2,0.7637,0.5346,5.28,44.0,0.5146,0.285
000969.SZ,20250630,20250826,3.3766,1.9709,2.5622,13.71,0.8413,0.5889,5.48,41.63,0.3372,1.4505
000969.SZ,20250331,20250428,1.4799,0.859,1.1167,12.43,0.8302,0.5811,4.97,41.95,0.1603,2.6311
000969.SZ,20241231,20250328,6.9924,4.0077,5.21,14.34,0.8057,0.564,5.73,42.68,0.6743,-1.0291
000970.SZ,20250930,20251031,1.3952,0.9854,1.281,5.57,1.4427,1.0099,2.23,29.37,0.4644,-1.024
000970.SZ,20250930,20251031,1.3952,0.9854,1.281,5.57,1.4427,1.0099,2.23,29.37,0.4644,-1.024
000970.SZ,20250630,20250813,0.6821,0.5087,0.6613,4.23,1.7602,1.2322,1.69,25.42,0.2887,-2.0
000970.SZ,20250331,20250425,0.2092,0.1554,0.2021,3.42,1.735,1.2145,1.37,25.7,0.144,-6.2321
000972.SZ,20250930,20251028,,,,-106.58,-0.0711,-0.0497,-42.63,113.43,0.2371,-0.7404
000972.SZ,20250930,20251028,,,,-106.58,-0.0711,-0.0497,-42.63,113.43,0.2371,-0.7404
000972.SZ,20250630,20250823,,,,-78.74,-0.0382,-0.0267,-31.5,106.8,0.157,0.354
000972.SZ,20250331,20250425,,,,-24.76,-0.0091,-0.0064,-9.9,101.54,0.0469,
000973.SZ,20250930,20251030,2.9104,2.0496,2.6645,14.19,1.4286,1.0,5.68,29.58,0.3379,-0.7659
000973.SZ,20250630,20250829,1.8476,1.3126,1.7064,14.59,1.4722,1.0305,5.84,28.96,0.2212,-1.0547
000973.SZ,20250331,20250426,0.6943,0.5,0.6499,12.45,1.5435,1.0805,4.98,27.99,0.1056,4.5777
000973.SZ,20250331,20250426,0.6943,0.5,0.6499,12.45,1.5435,1.0805,4.98,27.99,0.1056,4.5777
000975.SZ,20250930,20251024,17.9497,14.5103,18.8633,45.05,2.5313,1.7719,18.02,19.16,0.7793,-0.5009
000975.SZ,20250630,20250819,12.0187,9.6037,12.4849,47.51,2.3861,1.6702,19.0,20.09,0.4924,-0.6409
000975.SZ,20250331,20250422,5.2045,4.2586,5.5361,44.59,2.7011,1.8908,17.84,18.18,0.2321,-0.4146
000975.SZ,20241231,20250318,17.7096,14.4214,18.7478,44.72,2.6315,1.842,17.89,18.57,0.7878,-0.7815
000977.SZ,20250930,20251031,7.2182,1.4134,1.8374,3.08,0.1461,0.1023,1.23,80.42,1.3369,9.4845
000977.SZ,20250630,20250827,3.9514,0.7666,0.9966,2.49,0.1444,0.1011,1.0,80.6,0.9,7.9814
000977.SZ,20250331,20250430,2.2976,0.5176,0.6729,2.46,0.1745,0.1221,0.98,77.47,0.5761,-11.5418
000977.SZ,20250331,20250430,2.2976,0.5176,0.6729,2.46,0.1745,0.1221,0.98,77.47,0.5761,-11.5418
000978.SZ,20250930,20251030,3.2818,1.596,2.0748,24.68,0.5681,0.3976,9.87,51.37,0.1528,-2.025
000978.SZ,20250630,20250829,0.7442,0.3645,0.4738,7.45,0.5759,0.4031,2.98,51.02,0.0902,-5.9294
000978.SZ,20250331,20250429,-1.2277,-0.6064,-0.7883,-41.68,0.5856,0.41,-16.67,50.61,0.0383,-0.0357
000978.SZ,20250331,20250429,-1.2277,-0.6064,-0.7883,-41.68,0.5856,0.41,-16.67,50.61,0.0383,-0.0357
000980.SZ,20250930,20251024,-179.9636,-1.0533,-1.3693,-131.82,0.0035,0.0025,-52.73,99.41,0.1202,-0.8875
000980.SZ,20250630,20250830,-91.822,-2.4954,-3.2441,-131.87,0.0168,0.0117,-52.75,97.28,0.0797,-0.63
000980.SZ,20250331,20250430,-56.2102,-2.1936,-2.8517,-262.5,0.0244,0.0171,-105.0,96.1,0.0278,-0.795
000980.SZ,20250331,20250430,-56.2102,-2.1936,-2.8517,-262.5,0.0244,0.0171,-105.0,96.1,0.0278,-0.795
000981.SZ,20250930,20251029,30.6292,6.1427,7.9855,43.46,0.1505,0.1054,17.38,79.94,0.245,1.4416
000981.SZ,20250630,20250828,18.1469,2.6762,3.4791,29.22,0.1038,0.0727,11.69,85.25,0.1737,1.9589
000981.SZ,20250331,20250430,7.041,0.8458,1.0995,18.0,0.0819,0.0573,7.2,87.99,0.0975,
000981.SZ,20250331,20250430,7.041,0.8458,1.0995,18.0,0.0819,0.0573,7.2,87.99,0.0975,
000983.SZ,20250930,20251030,3.9314,1.7157,2.2304,17.75,0.4646,0.3252,7.1,56.36,0.2478,-2.0986
000983.SZ,20250630,20250828,2.7862,1.2094,1.5722,17.93,0.4602,0.3221,7.17,56.59,0.1645,-2.2816
000983.SZ,20250630,20250828,2.7862,1.2094,1.5722,17.93,0.4602,0.3221,7.17,56.59,0.1645,-2.2816
000983.SZ,20250331,20250429,1.8542,0.8089,1.0515,23.47,0.4643,0.325,9.39,56.38,0.082,-1.7675
000985.SZ,20250930,20251030,2.1698,1.8295,2.3784,2.31,3.2259,2.2582,0.92,15.68,2.0075,-7.9471
000985.SZ,20250630,20250823,1.4927,1.2769,1.6599,2.36,3.5493,2.4845,0.94,14.46,1.3602,-8.6681
000985.SZ,20250630,20250823,1.4927,1.2769,1.6599,2.36,3.5493,2.4845,0.94,14.46,1.3602,-8.6681
000985.SZ,20250331,20250426,1.1711,1.0336,1.3437,3.55,4.5099,3.157,1.42,11.74,0.7213,-4.7727
000987.SZ,20250930,20251031,9.404,2.1472,2.7913,159.3,0.1775,0.1243,63.72,77.17,0.0384,-0.6054
000987.SZ,20250630,20250830,4.9419,1.1029,1.4337,123.81,0.1724,0.1207,49.53,77.68,0.0256,
000987.SZ,20250630,20250830,4.9419,1.1029,1.4337,123.81,0.1724,0.1207,49.53,77.68,0.0256,-1.7734
000987.SZ,20250331,20250430,2.0842,0.4663,0.6062,110.48,0.1729,0.1211,44.19,77.63,0.0127,-3.4297
000988.SZ,20250930,20251024,12.5345,6.1125,7.9462,29.75,0.5711,0.3998,11.9,51.23,0.5089,1.1269
000988.SZ,20250630,20250815,8.8151,4.4294,5.7582,29.69,0.606,0.4242,11.88,49.75,0.3642,1.5262
000988.SZ,20250331,20250425,3.9481,2.0718,2.6934,30.3,0.6625,0.4638,12.12,47.52,0.163,1.8307
000988.SZ,20241231,20250412,12.6276,6.2323,8.1019,25.69,0.5847,0.4093,10.27,50.65,0.6125,0.3984
000989.SZ,20250930,20251030,4.0933,3.1613,4.1097,25.5,2.0352,1.4246,10.2,22.77,0.3188,-1.0285
000989.SZ,20250630,20250821,3.8877,2.9762,3.8691,30.35,1.9591,1.3714,12.14,23.45,0.247,-0.465
000989.SZ,20250331,20250424,3.0578,2.3096,3.0025,37.8,1.8522,1.2965,15.12,24.47,0.152,0.528
000989.SZ,20250331,20250424,3.0578,2.3096,3.0025,37.8,1.8522,1.2965,15.12,24.47,0.152,0.528
000990.SZ,20250930,20251025,0.5802,0.3965,0.5154,6.44,1.2947,0.9063,2.58,31.67,0.3188,-8.0023
000990.SZ,20250930,20251025,0.5802,0.3965,0.5154,6.44,1.2947,0.9063,2.58,31.67,0.3188,-8.0023
000990.SZ,20250630,20250808,0.1074,0.0743,0.0965,4.0,1.3443,0.941,1.6,30.86,0.2211,-32.3822
000990.SZ,20250331,20250424,0.4696,0.3278,0.4262,9.73,1.3874,0.9712,3.89,30.19,0.1109,-4.3763
000993.SZ,20250930,20251029,5.8602,4.2317,5.5012,79.06,1.5591,1.0914,31.62,27.79,0.1321,-0.4976
000993.SZ,20250930,20251029,5.8602,4.2317,5.5012,79.06,1.5591,1.0914,31.62,27.79,0.1321,-0.4976
000993.SZ,20250630,20250829,2.7985,2.0033,2.6043,63.56,1.5115,1.058,25.43,28.42,0.0787,0.1737
000993.SZ,20250331,20250430,0.4473,0.3174,0.4126,23.44,1.4661,1.0263,9.38,29.04,0.036,1.535
000995.SZ,20250930,20251028,-4.7653,-1.4588,-1.8964,-20.39,0.2647,0.1853,-8.15,69.39,0.1785,1.02
000995.SZ,20250630,20250829,-3.5055,-1.1319,-1.4715,-22.52,0.2861,0.2003,-9.01,67.71,0.1209,3.8867
000995.SZ,20250331,20250429,2.2336,0.7489,0.9736,22.23,0.3026,0.2118,8.89,66.47,0.0807,4.9639
000995.SZ,20250331,20250429,2.2336,0.7489,0.9736,22.23,0.3026,0.2118,8.89,66.47,0.0807,4.9639
000997.SZ,20250930,20251029,13.0738,7.2213,9.3877,42.83,0.7403,0.5182,17.13,44.77,0.4707,0.8553
000997.SZ,20250630,20250826,8.5568,5.0308,6.5401,43.51,0.8561,0.5993,17.41,41.21,0.3163,0.3819
000997.SZ,20250331,20250423,4.4502,2.6431,3.436,48.97,0.8776,0.6143,19.59,40.61,0.1491,-0.1669
000997.SZ,20250331,20250423,4.4502,2.6431,3.436,48.97,0.8776,0.6143,19.59,40.61,0.1491,-0.1669
000998.SZ,20250930,20251030,-12.6395,-4.5697,-5.9406,-75.84,0.3398,0.2378,-30.34,63.85,0.115,-1.9428
000998.SZ,20250630,20250823,-2.9995,-1.1991,-1.5589,-27.56,0.3996,0.2797,-11.02,60.02,0.0898,4.3297
000998.SZ,20250331,20250426,-0.0428,-0.0151,-0.0196,5.65,0.3257,0.228,2.26,64.82,0.0584,
000998.SZ,20241231,20250426,2.1947,0.7356,0.9563,-4.69,0.3025,0.2117,-1.88,66.48,0.3315,-3.1278
000999.SZ,20250930,20251025,11.4719,7.581,9.8553,32.97,1.169,0.8183,13.19,33.92,0.455,-0.2379
000999.SZ,20250630,20250816,8.8027,5.7927,7.5305,37.33,1.1547,0.8083,14.93,34.19,0.3043,-0.5717
000999.SZ,20250331,20250429,6.1832,3.7774,4.9106,48.56,0.942,0.6594,19.43,38.91,0.14,0.2371
000999.SZ,20250331,20250429,6.1832,3.7774,4.9106,48.56,0.942,0.6594,19.43,38.91,0.14,0.2371
001201.SZ,20250930,20251031,0.3381,0.1852,0.2408,1.76,0.727,0.5089,0.7,45.21,0.2606,-12.16
001201.SZ,20250630,20250830,0.098,0.0539,0.0701,0.71,0.7341,0.5138,0.29,44.98,0.1788,
001201.SZ,20250331,20250426,-0.1643,-0.0897,-0.1166,-2.91,0.7216,0.5051,-1.16,45.4,0.0805,-11.605
001201.SZ,20241231,20250426,-1.9069,-1.0655,-1.3851,-10.92,0.7598,0.5318,-4.37,44.13,0.2499,-1.8673
001202.SZ,20250930,20251031,7.4588,3.3413,4.3436,8.87,0.4869,0.3408,3.55,55.2,0.7803,0.8089
001202.SZ,20250630,20250829,5.2819,2.5784,3.3519,13.62,0.5722,0.4006,5.45,51.19,0.425,-0.1128
001202.SZ,20250331,20250429,1.0367,0.5222,0.6789,-2.9,0.609,0.4263,-1.16,49.63,0.1739,5.7533
001202.SZ,20250331,20250429,1.0367,0.5222,0.6789,-2.9,0.609,0.4263,-1.16,49.63,0.1739,5.7533
001203.SZ,20250930,20251025,9.033,3.5172,4.5723,49.07,0.3826,0.2678,19.63,61.06,0.1864,-0.7479
001203.SZ,20250630,20250821,6.223,2.5007,3.2509,51.41,0.4031,0.2822,20.56,59.82,0.1246,-0.5415
001203.SZ,20250331,20250419,3.3912,1.4468,1.8808,60.73,0.4464,0.3125,24.29,57.34,0.0593,-0.2267
001203.SZ,20241231,20250419,12.1071,5.1142,6.6485,48.86,0.4388,0.3072,19.55,57.76,0.2608,-1.0108
001205.SZ,20250930,20251025,3.498,1.7478,2.2721,17.93,0.5991,0.4194,7.17,50.04,0.2285,-3.6957
001205.SZ,20250630,20250823,2.5997,1.2556,1.6323,19.74,0.5605,0.3924,7.9,51.7,0.1492,-3.9594
001205.SZ,20250331,20250426,1.816,0.849,1.1037,26.46,0.5268,0.3688,10.59,53.25,0.0765,-0.9861
001205.SZ,20250331,20250426,1.816,0.849,1.1037,26.46,0.5268,0.3688,10.59,53.25,0.0765,-0.9861
001206.SZ,20250930,20251027,8.4612,7.1945,9.3528,29.99,3.4078,2.3854,12.0,14.97,0.5943,-0.6766
001206.SZ,20250630,20250822,5.5287,4.6624,6.0611,28.76,3.229,2.2603,11.5,15.67,0.4033,-0.8662
001206.SZ,20250331,20250423,2.9069,2.3961,3.115,27.86,2.8148,1.9704,11.14,17.57,0.2164,-0.3469
001206.SZ,20250331,20250423,2.9069,2.3961,3.115,27.86,2.8148,1.9704,11.14,17.57,0.2164,-0.3469
001207.SZ,20250930,20251016,10.8758,7.9856,10.3813,32.43,1.6578,1.1605,12.97,26.57,0.5966,-0.2745
001207.SZ,20250630,20250829,8.1183,5.6247,7.3121,32.5,1.3534,0.9474,13.0,30.72,0.4301,-0.2428
001207.SZ,20250331,20250430,4.3929,3.0205,3.9267,34.54,1.3206,0.9244,13.82,31.24,0.2182,0.0931
001207.SZ,20250331,20250430,4.3929,3.0205,3.9267,34.54,1.3206,0.9244,13.82,31.24,0.2182,0.0931
001208.SZ,20250930,20251024,4.0865,1.9314,2.5109,6.82,0.5377,0.3764,2.73,52.74,0.6274,0.7395
001208.SZ,20250630,20250822,3.8892,1.2502,1.6252,7.26,0.2842,0.199,2.91,67.86,0.4474,0.1558
001208.SZ,20250331,20250428,1.9645,0.691,0.8983,8.0,0.3256,0.2279,3.2,64.82,0.215,4.6333
001208.SZ,20250331,20250428,1.9645,0.691,0.8983,8.0,0.3256,0.2279,3.2,64.82,0.215,4.6333
001209.SZ,20250930,20251031,1.3358,0.877,1.1401,3.45,1.147,0.8029,1.38,34.34,0.6212,2.6485
001209.SZ,20250630,20250829,0.8928,0.5832,0.7581,3.43,1.13,0.791,1.37,34.68,0.4158,1.0944
001209.SZ,20250331,20250430,1.5837,1.0807,1.4049,11.6,1.2892,0.9024,4.64,31.76,0.2258,2.8281
001209.SZ,20241231,20250424,6.2685,4.0486,5.2632,11.27,1.0943,0.766,4.51,35.41,0.9138,-0.5845
001210.SZ,20250930,20251025,7.0471,4.7408,6.163,31.21,1.2333,0.8633,12.48,32.73,0.319,1.7193
001210.SZ,20250930,20251025,7.0471,4.7408,6.163,31.21,1.2333,0.8633,12.48,32.73,0.319,1.7193
001210.SZ,20250630,20250822,9.1842,6.673,8.6749,43.96,1.5944,1.1161,17.58,27.34,0.3147,2.4289
001210.SZ,20250331,20250426,9.8724,7.028,9.1364,52.26,1.4825,1.0378,20.91,28.81,0.2896,2.3258
001211.SZ,20250930,20251031,0.9724,0.4579,0.5953,1.91,0.534,0.3738,0.76,52.91,0.5836,-2.2945
001211.SZ,20250630,20250822,1.1809,0.5567,0.7237,3.76,0.5352,0.3746,1.5,52.86,0.3683,2.8493
001211.SZ,20250331,20250425,1.0621,0.512,0.6657,7.04,0.5585,0.391,2.82,51.79,0.1803,1.4677
001211.SZ,20241231,20250425,3.2722,1.5364,1.9974,5.19,0.5311,0.3718,2.08,53.05,0.7857,-0.649
001212.SZ,20250930,20251029,0.2106,0.1673,0.2174,2.74,2.3158,1.621,1.1,20.58,0.1385,-4.185
001212.SZ,20250930,20251029,0.2106,0.1673,0.2174,2.74,2.3158,1.621,1.1,20.58,0.1385,-4.185
001212.SZ,20250630,20250828,0.1459,0.1118,0.1454,2.97,1.9706,1.3794,1.19,23.34,0.0858,0.36
001212.SZ,20250630,20250828,0.1459,0.1118,0.1454,2.97,1.9706,1.3794,1.19,23.34,0.0858,0.36
001213.SZ,20250930,20251031,2.4743,2.2469,2.921,13.98,5.9284,4.1499,5.59,9.19,0.4046,-0.1842
001213.SZ,20250930,20251031,2.4743,2.2469,2.921,13.98,5.9284,4.1499,5.59,9.19,0.4046,-0.1842
001213.SZ,20250630,20250827,1.7712,1.6317,2.1213,15.66,7.0201,4.9141,6.26,7.87,0.2604,-0.3588
001213.SZ,20250331,20250429,0.8972,0.8243,1.0717,16.62,6.7893,4.7525,6.65,8.12,0.1242,-0.9
001215.SZ,20250930,20251028,2.9152,2.2384,2.9099,9.71,1.9844,1.3891,3.88,23.22,0.5797,-1.0835
001215.SZ,20250930,20251028,2.9152,2.2384,2.9099,9.71,1.9844,1.3891,3.88,23.22,0.5797,-1.0835
001215.SZ,20250630,20250828,1.9453,1.5753,2.0479,10.04,2.5545,1.7881,4.02,19.02,0.3839,0.1846
001215.SZ,20250331,20250426,1.1702,0.9391,1.2208,11.33,2.4379,1.7065,4.53,19.75,0.2037,1.3032
001216.SZ,20250930,20251027,10.6972,8.8744,11.5367,41.29,2.9211,2.0448,16.52,17.04,0.5276,-0.5328
001216.SZ,20250630,20250827,6.91,5.706,7.4178,40.83,2.8434,1.9904,16.33,17.42,0.3438,-0.2883
001216.SZ,20250331,20250428,2.8741,2.3139,3.0081,35.51,2.4785,1.7349,14.21,19.49,0.1623,0.8348
001216.SZ,20241231,20250403,12.3819,10.2078,13.2702,37.76,2.8171,1.972,15.11,17.56,0.657,-0.0446
001217.SZ,20250930,20251027,0.9755,0.6316,0.821,3.61,1.1018,0.7713,1.44,35.26,0.4321,-3.8486
001217.SZ,20250630,20250808,1.2992,0.8275,1.0758,7.3,1.0526,0.7368,2.92,36.31,0.2823,1.1244
001217.SZ,20250331,20250418,0.7512,0.4734,0.6154,9.05,1.0224,0.7157,3.62,36.98,0.1311,8.23
001217.SZ,20241231,20250418,3.9343,2.4879,3.2342,13.37,1.032,0.7224,5.35,36.76,0.4741,-4.0281
001218.SZ,20250930,20251024,4.4865,3.3169,4.3119,7.22,1.7015,1.1911,2.89,26.07,1.1715,-1.2716
001218.SZ,20250630,20250829,2.4958,1.869,2.4298,6.23,1.7893,1.2525,2.49,25.11,0.7606,-1.022
001218.SZ,20250331,20250430,1.2445,0.9615,1.2499,6.55,2.0381,1.4267,2.62,22.74,0.3661,1.361
001218.SZ,20241231,20250423,5.0228,3.868,5.0284,7.48,2.0098,1.4068,2.99,22.99,1.3087,-1.4138
001219.SZ,20250930,20251025,8.881,7.3423,9.545,54.84,2.8631,2.0042,21.93,17.33,0.3471,-0.3583
001219.SZ,20250930,20251025,8.881,7.3423,9.545,54.84,2.8631,2.0042,21.93,17.33,0.3471,-0.3583
001219.SZ,20250630,20250823,6.2804,5.5794,7.2533,58.52,4.7757,3.343,23.41,11.16,0.2387,0.16
001219.SZ,20250331,20250429,2.8534,2.643,3.4359,55.15,7.538,5.2766,22.06,7.37,0.1175,0.8151
001220.SZ,20250930,20260115,12.3917,10.3913,13.5087,41.28,3.1168,2.1818,16.51,16.14,0.604,-1.0051
001220.SZ,20250630,20260115,7.702,6.3426,8.2453,37.14,2.7993,1.9595,14.86,17.65,0.4131,-1.2396
001220.SZ,20241231,20260115,23.0573,17.7487,23.0734,41.35,2.0061,1.4042,16.54,23.02,1.098,0.3333
001220.SZ,20240930,20260115,18.4753,,,40.31,,,16.12,,,
001221.SZ,20250930,20251028,21.5514,13.8683,18.0288,48.41,1.083,0.7581,19.36,35.65,0.7388,-0.5096
001221.SZ,20250930,20251028,21.5514,13.8683,18.0288,48.41,1.083,0.7581,19.36,35.65,0.7388,-0.5096
001221.SZ,20250630,20250829,14.1263,9.8274,12.7756,45.77,1.3716,0.9601,18.31,30.43,0.5378,-0.3622
001221.SZ,20250331,20250711,6.4069,4.4868,5.8329,46.15,1.4021,0.9815,18.46,29.97,0.2427,0.9391
001222.SZ,20250930,20251030,9.4621,8.2909,10.7782,30.8,4.2474,2.9732,12.32,12.38,0.724,0.8746
001222.SZ,20250930,20251030,9.4621,8.2909,10.7782,30.8,4.2474,2.9732,12.32,12.38,0.724,0.8746
001222.SZ,20250630,20250828,5.4954,4.7623,6.191,28.72,3.8976,2.7283,11.49,13.34,0.4542,1.412
001222.SZ,20250331,20250426,1.893,1.6727,2.1745,24.37,4.5552,3.1886,9.75,11.64,0.1957,-0.0097
001223.SZ,20250930,20251031,4.8214,3.7487,4.8733,32.55,2.0967,1.4677,13.02,22.25,0.3039,-0.2512
001223.SZ,20250630,20250827,3.6442,2.9562,3.8431,40.24,2.5782,1.8047,16.1,18.88,0.1931,0.4718
